user_id,created_at,country,acquisition_channel,customer_segment,device_preference
USR-00014122,2025-06-09 00:12:32,AU,Organic Search,Regular,Mobile
USR-00027405,2025-06-09 00:13:08,US,Direct,Regular,Mobile
USR-00001931,2025-06-09 00:17:55,UK,Direct,Regular,Tablet
USR-00020479,2025-06-09 00:22:43,UK,Paid Search,Regular,Mobile
USR-00029200,2025-06-09 00:38:16,CA,Paid Search,Regular,Mobile
USR-00022027,2025-06-09 01:02:44,DE,Social,VIP,Desktop
USR-00006297,2025-06-09 01:23:07,US,Email,VIP,Desktop
USR-00004551,2025-06-09 01:25:55,DE,Direct,VIP,Mobile
USR-00001953,2025-06-09 01:37:43,US,Organic Search,Regular,Mobile
USR-00020516,2025-06-09 02:00:06,US,Organic Search,Regular,Mobile
USR-00022297,2025-06-09 02:06:37,CA,Organic Search,Regular,Mobile
USR-00016035,2025-06-09 02:24:36,US,Direct,Bargain,Desktop
USR-00008465,2025-06-09 02:45:39,US,Organic Search,VIP,Desktop
USR-00001301,2025-06-09 02:45:48,US,Social,VIP,Desktop
USR-00015650,2025-06-09 03:18:46,UK,Paid Search,VIP,Mobile
USR-00020760,2025-06-09 03:22:23,UK,Organic Search,Regular,Mobile
USR-00003651,2025-06-09 03:24:01,UK,Social,Regular,Desktop
USR-00013957,2025-06-09 03:42:20,US,Email,Regular,Mobile
USR-00023698,2025-06-09 03:47:45,US,Organic Search,Regular,Mobile
USR-00014015,2025-06-09 03:55:13,US,Paid Search,Regular,Desktop
USR-00000647,2025-06-09 04:08:08,CA,Referral,Regular,Desktop
USR-00014548,2025-06-09 04:10:25,US,Paid Search,VIP,Desktop
USR-00019447,2025-06-09 04:23:39,US,Email,Regular,Mobile
USR-00005880,2025-06-09 04:37:11,UK,Direct,Regular,Mobile
USR-00027437,2025-06-09 04:45:53,UK,Referral,Regular,Mobile
USR-00029999,2025-06-09 04:54:11,US,Direct,Bargain,Mobile
USR-00004784,2025-06-09 04:58:32,DE,Direct,Regular,Mobile
USR-00007152,2025-06-09 05:28:26,US,Organic Search,Regular,Desktop
USR-00014648,2025-06-09 06:58:32,UK,Direct,Regular,Mobile
USR-00028626,2025-06-09 07:17:08,US,Organic Search,Regular,Tablet
USR-00017010,2025-06-09 07:27:34,US,Organic Search,Regular,Desktop
USR-00004294,2025-06-09 07:33:13,US,Direct,Regular,Mobile
USR-00016677,2025-06-09 07:57:02,US,Paid Search,VIP,Desktop
USR-00023693,2025-06-09 08:04:11,CA,Paid Search,Bargain,Mobile
USR-00005258,2025-06-09 08:12:16,FR,Organic Search,Regular,Desktop
USR-00024386,2025-06-09 08:27:56,UK,Direct,Regular,Mobile
USR-00020692,2025-06-09 08:41:48,UK,Organic Search,VIP,Desktop
USR-00011202,2025-06-09 09:04:45,US,Paid Search,Bargain,Desktop
USR-00002237,2025-06-09 09:45:22,CA,Direct,Regular,Desktop
USR-00017495,2025-06-09 09:54:11,US,Email,Regular,Mobile
USR-00007160,2025-06-09 10:08:10,CA,Organic Search,Regular,Mobile
USR-00029510,2025-06-09 10:08:46,CA,Organic Search,Regular,Mobile
USR-00026388,2025-06-09 10:09:10,US,Paid Search,Regular,Mobile
USR-00007817,2025-06-09 10:12:51,UK,Paid Search,VIP,Mobile
USR-00018559,2025-06-09 10:59:58,CA,Social,Bargain,Mobile
USR-00004634,2025-06-09 11:13:06,US,Paid Search,VIP,Desktop
USR-00006090,2025-06-09 11:20:16,DE,Email,Regular,Mobile
USR-00018332,2025-06-09 11:30:01,DE,Social,Regular,Tablet
USR-00020560,2025-06-09 11:54:29,UK,Email,Regular,Mobile
USR-00002405,2025-06-09 11:56:26,UK,Organic Search,VIP,Mobile
USR-00007216,2025-06-09 12:12:54,UK,Email,Bargain,Mobile
USR-00003948,2025-06-09 12:27:05,US,Email,Bargain,Desktop
USR-00020005,2025-06-09 12:48:15,AU,Direct,Regular,Desktop
USR-00025885,2025-06-09 13:01:30,UK,Direct,VIP,Desktop
USR-00021496,2025-06-09 13:56:36,US,Direct,Regular,Mobile
USR-00027581,2025-06-09 14:27:36,UK,Direct,Regular,Desktop
USR-00006397,2025-06-09 14:36:38,AU,Organic Search,Bargain,Mobile
USR-00011680,2025-06-09 14:57:14,CA,Organic Search,Regular,Mobile
USR-00028835,2025-06-09 15:06:44,US,Email,Regular,Desktop
USR-00006263,2025-06-09 15:20:38,US,Organic Search,Regular,Desktop
USR-00017239,2025-06-09 16:02:26,UK,Organic Search,Regular,Mobile
USR-00004170,2025-06-09 16:05:43,CA,Paid Search,VIP,Mobile
USR-00023887,2025-06-09 16:23:50,UK,Organic Search,Regular,Mobile
USR-00026134,2025-06-09 16:33:19,UK,Organic Search,Regular,Mobile
USR-00024772,2025-06-09 16:46:48,US,Organic Search,Regular,Mobile
USR-00015998,2025-06-09 16:51:11,US,Paid Search,Regular,Mobile
USR-00004287,2025-06-09 17:04:39,US,Social,VIP,Desktop
USR-00001827,2025-06-09 17:22:52,US,Paid Search,Bargain,Tablet
USR-00011288,2025-06-09 17:35:55,DE,Organic Search,Regular,Desktop
USR-00029522,2025-06-09 18:20:28,US,Direct,VIP,Mobile
USR-00000453,2025-06-09 18:44:42,US,Referral,VIP,Mobile
USR-00020628,2025-06-09 18:48:13,US,Paid Search,Bargain,Tablet
USR-00009081,2025-06-09 18:50:13,US,Paid Search,Regular,Desktop
USR-00022338,2025-06-09 18:53:45,DE,Social,Regular,Mobile
USR-00023806,2025-06-09 19:00:52,UK,Organic Search,Regular,Mobile
USR-00025276,2025-06-09 19:36:34,CA,Email,VIP,Desktop
USR-00022725,2025-06-09 19:47:34,US,Social,Regular,Desktop
USR-00027860,2025-06-09 20:12:46,FR,Social,Regular,Mobile
USR-00019845,2025-06-09 20:18:07,FR,Organic Search,Regular,Mobile
USR-00017669,2025-06-09 20:22:07,US,Direct,Regular,Mobile
USR-00014053,2025-06-09 21:20:58,FR,Paid Search,Regular,Desktop
USR-00012496,2025-06-09 21:21:52,FR,Organic Search,Regular,Desktop
USR-00015484,2025-06-09 21:26:37,CA,Paid Search,Regular,Mobile
USR-00002927,2025-06-09 21:38:43,DE,Organic Search,VIP,Mobile
USR-00015770,2025-06-09 21:51:31,US,Social,Bargain,Desktop
USR-00007729,2025-06-09 22:01:23,US,Organic Search,Regular,Mobile
USR-00006126,2025-06-09 22:05:40,US,Organic Search,Regular,Desktop
USR-00004391,2025-06-09 22:18:24,UK,Paid Search,Regular,Mobile
USR-00019133,2025-06-09 22:51:24,DE,Direct,Regular,Mobile
USR-00005817,2025-06-09 22:58:37,US,Social,Regular,Mobile
USR-00004112,2025-06-09 23:16:55,DE,Direct,Regular,Desktop
USR-00019351,2025-06-09 23:45:42,US,Paid Search,Regular,Desktop
USR-00020625,2025-06-09 23:47:20,US,Organic Search,Regular,Tablet
USR-00011880,2025-06-10 00:34:32,DE,Organic Search,Bargain,Tablet
USR-00006835,2025-06-10 01:20:08,US,Organic Search,Bargain,Tablet
USR-00017040,2025-06-10 01:32:52,US,Social,Regular,Desktop
USR-00027090,2025-06-10 01:37:34,DE,Direct,VIP,Mobile
USR-00026185,2025-06-10 02:06:18,FR,Social,VIP,Mobile
USR-00027784,2025-06-10 02:45:34,US,Paid Search,Bargain,Mobile
USR-00020659,2025-06-10 02:48:49,US,Referral,VIP,Mobile
USR-00027421,2025-06-10 02:52:47,UK,Direct,VIP,Mobile
USR-00011988,2025-06-10 02:55:48,US,Organic Search,Bargain,Mobile
USR-00015002,2025-06-10 03:30:46,FR,Paid Search,Regular,Mobile
USR-00025219,2025-06-10 03:49:47,FR,Organic Search,Regular,Mobile
USR-00011857,2025-06-10 03:56:24,US,Organic Search,Bargain,Desktop
USR-00009551,2025-06-10 04:07:06,UK,Email,Regular,Desktop
USR-00013026,2025-06-10 04:21:38,FR,Social,Regular,Mobile
USR-00025655,2025-06-10 05:00:52,DE,Organic Search,Regular,Mobile
USR-00016097,2025-06-10 05:05:15,CA,Direct,Regular,Mobile
USR-00021866,2025-06-10 05:12:06,US,Organic Search,Regular,Mobile
USR-00018676,2025-06-10 05:18:08,UK,Referral,Regular,Desktop
USR-00011519,2025-06-10 05:18:21,US,Organic Search,Regular,Desktop
USR-00023725,2025-06-10 05:26:07,US,Email,Regular,Desktop
USR-00002995,2025-06-10 05:27:06,AU,Paid Search,Regular,Desktop
USR-00023446,2025-06-10 05:57:33,US,Direct,VIP,Desktop
USR-00025617,2025-06-10 06:06:57,US,Organic Search,Regular,Mobile
USR-00007510,2025-06-10 06:15:58,AU,Direct,Regular,Mobile
USR-00018987,2025-06-10 06:20:58,DE,Referral,Bargain,Desktop
USR-00015083,2025-06-10 07:04:02,AU,Email,Regular,Mobile
USR-00013345,2025-06-10 07:20:55,US,Paid Search,Regular,Mobile
USR-00011131,2025-06-10 07:22:37,US,Social,Bargain,Desktop
USR-00021750,2025-06-10 08:02:18,UK,Paid Search,Regular,Tablet
USR-00014858,2025-06-10 08:12:22,US,Paid Search,VIP,Mobile
USR-00006496,2025-06-10 08:25:22,CA,Direct,VIP,Mobile
USR-00018991,2025-06-10 08:29:06,DE,Paid Search,Regular,Tablet
USR-00008915,2025-06-10 08:30:19,US,Paid Search,Regular,Mobile
USR-00016299,2025-06-10 08:42:18,CA,Organic Search,Regular,Mobile
USR-00001886,2025-06-10 08:49:25,US,Email,VIP,Mobile
USR-00004004,2025-06-10 08:55:13,US,Social,Regular,Mobile
USR-00018563,2025-06-10 08:55:38,UK,Paid Search,Regular,Desktop
USR-00023293,2025-06-10 09:00:10,UK,Direct,Regular,Desktop
USR-00028255,2025-06-10 09:11:33,UK,Direct,Bargain,Tablet
USR-00017094,2025-06-10 09:23:00,UK,Direct,Regular,Tablet
USR-00029525,2025-06-10 09:39:23,FR,Paid Search,Regular,Desktop
USR-00001544,2025-06-10 09:43:47,US,Social,Bargain,Mobile
USR-00023249,2025-06-10 10:15:04,US,Organic Search,Regular,Mobile
USR-00028228,2025-06-10 10:22:50,UK,Organic Search,Regular,Mobile
USR-00011238,2025-06-10 10:31:06,US,Email,Regular,Desktop
USR-00008696,2025-06-10 10:37:57,US,Organic Search,Regular,Desktop
USR-00010260,2025-06-10 11:11:25,DE,Organic Search,Bargain,Mobile
USR-00029697,2025-06-10 11:43:56,US,Paid Search,VIP,Mobile
USR-00018690,2025-06-10 12:12:49,US,Organic Search,Regular,Desktop
USR-00029705,2025-06-10 12:30:00,US,Organic Search,Regular,Mobile
USR-00017174,2025-06-10 12:39:23,DE,Paid Search,Regular,Mobile
USR-00024941,2025-06-10 12:50:50,CA,Organic Search,VIP,Mobile
USR-00006489,2025-06-10 13:08:07,UK,Social,Regular,Mobile
USR-00010425,2025-06-10 13:19:13,US,Organic Search,VIP,Desktop
USR-00008422,2025-06-10 13:22:26,US,Organic Search,Regular,Mobile
USR-00009604,2025-06-10 13:51:04,FR,Social,Bargain,Mobile
USR-00009612,2025-06-10 13:53:29,UK,Paid Search,Bargain,Desktop
USR-00029612,2025-06-10 13:54:16,DE,Organic Search,Regular,Desktop
USR-00012344,2025-06-10 13:58:51,CA,Paid Search,Regular,Desktop
USR-00019075,2025-06-10 14:33:46,DE,Organic Search,Bargain,Desktop
USR-00024350,2025-06-10 14:47:09,DE,Organic Search,Regular,Tablet
USR-00026129,2025-06-10 14:51:08,US,Direct,Regular,Mobile
USR-00014276,2025-06-10 15:41:09,CA,Direct,Regular,Mobile
USR-00025767,2025-06-10 15:54:07,UK,Direct,Regular,Mobile
USR-00010477,2025-06-10 16:12:04,AU,Referral,Regular,Mobile
USR-00021439,2025-06-10 16:19:40,UK,Paid Search,Regular,Mobile
USR-00024168,2025-06-10 16:32:49,CA,Social,Regular,Desktop
USR-00008803,2025-06-10 16:36:56,US,Organic Search,Regular,Mobile
USR-00021640,2025-06-10 16:43:55,US,Social,VIP,Desktop
USR-00003373,2025-06-10 16:47:10,US,Organic Search,Bargain,Mobile
USR-00021830,2025-06-10 16:54:26,UK,Social,Bargain,Desktop
USR-00012411,2025-06-10 17:01:53,US,Organic Search,VIP,Mobile
USR-00000344,2025-06-10 17:15:06,US,Direct,Regular,Desktop
USR-00003215,2025-06-10 17:25:26,US,Organic Search,Regular,Desktop
USR-00026894,2025-06-10 17:29:12,CA,Email,Regular,Mobile
USR-00008350,2025-06-10 17:40:31,AU,Paid Search,Regular,Mobile
USR-00012905,2025-06-10 17:42:53,CA,Organic Search,Bargain,Mobile
USR-00012834,2025-06-10 18:21:55,US,Direct,Bargain,Mobile
USR-00024034,2025-06-10 19:08:21,US,Direct,VIP,Mobile
USR-00006596,2025-06-10 19:13:41,US,Organic Search,VIP,Desktop
USR-00022547,2025-06-10 19:39:09,AU,Paid Search,VIP,Mobile
USR-00012582,2025-06-10 19:54:18,CA,Direct,Regular,Mobile
USR-00018880,2025-06-10 20:01:18,US,Direct,Regular,Desktop
USR-00016184,2025-06-10 20:03:18,DE,Paid Search,Bargain,Desktop
USR-00011376,2025-06-10 20:14:10,CA,Organic Search,VIP,Mobile
USR-00008870,2025-06-10 20:15:45,US,Social,VIP,Desktop
USR-00007799,2025-06-10 20:17:17,US,Social,Regular,Mobile
USR-00008055,2025-06-10 20:40:32,US,Social,Regular,Mobile
USR-00014270,2025-06-10 21:21:06,US,Organic Search,Regular,Desktop
USR-00025474,2025-06-10 21:45:54,US,Email,Regular,Desktop
USR-00011973,2025-06-10 22:00:58,AU,Social,Regular,Mobile
USR-00003422,2025-06-10 22:23:25,AU,Referral,Bargain,Desktop
USR-00018612,2025-06-10 22:36:41,DE,Paid Search,Regular,Desktop
USR-00010098,2025-06-10 22:39:04,CA,Organic Search,Regular,Mobile
USR-00017243,2025-06-10 23:05:44,US,Organic Search,Regular,Mobile
USR-00003628,2025-06-10 23:09:06,UK,Organic Search,VIP,Mobile
USR-00028352,2025-06-10 23:11:05,US,Email,Regular,Desktop
USR-00025102,2025-06-10 23:21:48,US,Email,Bargain,Mobile
USR-00021012,2025-06-10 23:27:42,UK,Organic Search,Bargain,Mobile
USR-00029971,2025-06-10 23:55:47,UK,Social,VIP,Mobile
USR-00003634,2025-06-11 00:26:16,CA,Paid Search,Bargain,Mobile
USR-00024002,2025-06-11 01:00:10,UK,Email,Regular,Tablet
USR-00028497,2025-06-11 01:08:12,DE,Direct,Regular,Desktop
USR-00023920,2025-06-11 01:52:03,US,Direct,Bargain,Mobile
USR-00002663,2025-06-11 01:56:29,US,Organic Search,Bargain,Mobile
USR-00001028,2025-06-11 01:59:04,UK,Paid Search,Regular,Desktop
USR-00014236,2025-06-11 02:05:21,US,Social,Regular,Tablet
USR-00000382,2025-06-11 02:09:04,UK,Organic Search,Regular,Desktop
USR-00005974,2025-06-11 02:51:59,US,Organic Search,VIP,Desktop
USR-00022507,2025-06-11 03:05:38,CA,Email,Regular,Desktop
USR-00007556,2025-06-11 03:15:18,CA,Paid Search,Bargain,Desktop
USR-00029387,2025-06-11 03:19:50,US,Organic Search,Regular,Desktop
USR-00000670,2025-06-11 03:45:29,US,Social,Regular,Tablet
USR-00016209,2025-06-11 03:55:56,US,Paid Search,Regular,Tablet
USR-00008351,2025-06-11 04:07:27,US,Organic Search,Bargain,Mobile
USR-00009419,2025-06-11 04:15:54,CA,Paid Search,Regular,Desktop
USR-00004720,2025-06-11 04:16:31,CA,Paid Search,Regular,Mobile
USR-00020198,2025-06-11 04:28:34,FR,Social,VIP,Desktop
USR-00023239,2025-06-11 04:39:38,DE,Email,VIP,Mobile
USR-00022672,2025-06-11 04:39:44,AU,Paid Search,Regular,Mobile
USR-00006226,2025-06-11 05:05:42,US,Direct,Bargain,Mobile
USR-00023967,2025-06-11 05:10:21,US,Direct,Regular,Desktop
USR-00009858,2025-06-11 05:11:06,US,Direct,Regular,Mobile
USR-00014187,2025-06-11 07:09:25,US,Email,Regular,Mobile
USR-00027029,2025-06-11 07:36:37,US,Direct,VIP,Mobile
USR-00000299,2025-06-11 07:46:07,DE,Social,Regular,Mobile
USR-00016205,2025-06-11 08:06:24,CA,Referral,Regular,Desktop
USR-00019609,2025-06-11 08:27:06,US,Email,Regular,Mobile
USR-00013616,2025-06-11 08:40:23,US,Organic Search,Regular,Mobile
USR-00008805,2025-06-11 08:43:03,US,Paid Search,Regular,Mobile
USR-00016929,2025-06-11 08:43:16,US,Organic Search,Regular,Desktop
USR-00016075,2025-06-11 08:57:56,UK,Social,Regular,Mobile
USR-00019051,2025-06-11 09:04:29,US,Paid Search,Regular,Desktop
USR-00025097,2025-06-11 09:06:17,US,Social,Bargain,Desktop
USR-00027484,2025-06-11 09:34:17,CA,Email,VIP,Mobile
USR-00016182,2025-06-11 09:41:53,FR,Paid Search,VIP,Desktop
USR-00006407,2025-06-11 10:04:31,CA,Direct,Regular,Desktop
USR-00024135,2025-06-11 10:05:18,CA,Social,Bargain,Tablet
USR-00004084,2025-06-11 10:12:26,FR,Direct,Regular,Mobile
USR-00003414,2025-06-11 11:04:55,US,Paid Search,Bargain,Mobile
USR-00026316,2025-06-11 11:32:31,US,Paid Search,Regular,Desktop
USR-00001640,2025-06-11 11:57:49,US,Organic Search,Bargain,Desktop
USR-00015841,2025-06-11 11:59:04,DE,Organic Search,VIP,Mobile
USR-00009637,2025-06-11 12:12:26,UK,Paid Search,Regular,Desktop
USR-00003558,2025-06-11 12:16:37,US,Paid Search,Regular,Desktop
USR-00024441,2025-06-11 12:39:49,DE,Paid Search,Regular,Mobile
USR-00001057,2025-06-11 12:44:23,US,Direct,VIP,Desktop
USR-00002418,2025-06-11 12:44:56,US,Organic Search,Bargain,Desktop
USR-00016365,2025-06-11 12:56:04,US,Organic Search,Regular,Mobile
USR-00005404,2025-06-11 13:14:17,FR,Direct,Regular,Desktop
USR-00023366,2025-06-11 14:15:12,UK,Organic Search,Regular,Mobile
USR-00025524,2025-06-11 14:32:48,US,Paid Search,Regular,Desktop
USR-00000167,2025-06-11 14:40:22,UK,Social,Regular,Mobile
USR-00003428,2025-06-11 14:46:56,US,Direct,Regular,Tablet
USR-00006562,2025-06-11 15:11:52,US,Paid Search,Regular,Mobile
USR-00024831,2025-06-11 15:14:37,US,Referral,VIP,Mobile
USR-00015794,2025-06-11 15:18:20,DE,Social,VIP,Tablet
USR-00018574,2025-06-11 15:35:58,AU,Paid Search,Regular,Desktop
USR-00011850,2025-06-11 15:42:18,UK,Direct,Regular,Desktop
USR-00011767,2025-06-11 15:50:00,US,Social,Bargain,Desktop
USR-00010919,2025-06-11 16:36:23,US,Organic Search,Bargain,Mobile
USR-00000443,2025-06-11 16:40:31,US,Organic Search,Regular,Mobile
USR-00014840,2025-06-11 17:37:22,US,Social,Regular,Desktop
USR-00012847,2025-06-11 18:03:53,US,Organic Search,Regular,Mobile
USR-00028733,2025-06-11 18:13:08,US,Organic Search,Regular,Desktop
USR-00027468,2025-06-11 18:31:46,US,Organic Search,Regular,Desktop
USR-00002666,2025-06-11 19:20:53,UK,Paid Search,Regular,Mobile
USR-00004249,2025-06-11 19:27:27,UK,Organic Search,VIP,Tablet
USR-00002665,2025-06-11 20:24:26,UK,Social,Regular,Desktop
USR-00025492,2025-06-11 20:51:13,US,Direct,Regular,Desktop
USR-00021133,2025-06-11 20:53:27,US,Direct,VIP,Desktop
USR-00001974,2025-06-11 20:55:17,US,Paid Search,Bargain,Mobile
USR-00009001,2025-06-11 21:20:07,US,Organic Search,Bargain,Tablet
USR-00017204,2025-06-11 21:59:07,CA,Social,Bargain,Mobile
USR-00003050,2025-06-11 22:08:38,US,Email,Regular,Desktop
USR-00023338,2025-06-11 22:21:58,UK,Direct,VIP,Desktop
USR-00004819,2025-06-11 22:40:15,US,Email,VIP,Mobile
USR-00024371,2025-06-11 23:17:06,US,Organic Search,VIP,Desktop
USR-00012353,2025-06-11 23:19:14,DE,Organic Search,Regular,Mobile
USR-00005235,2025-06-11 23:50:58,US,Paid Search,Regular,Desktop
USR-00009427,2025-06-11 23:55:07,US,Organic Search,Bargain,Mobile
USR-00008455,2025-06-12 00:06:28,UK,Email,VIP,Mobile
USR-00002301,2025-06-12 00:08:19,US,Organic Search,VIP,Mobile
USR-00026745,2025-06-12 00:26:00,CA,Referral,Regular,Desktop
USR-00007093,2025-06-12 00:32:37,US,Email,Bargain,Mobile
USR-00011908,2025-06-12 00:40:03,UK,Organic Search,Regular,Desktop
USR-00024960,2025-06-12 00:56:34,US,Organic Search,VIP,Mobile
USR-00011678,2025-06-12 01:21:04,US,Organic Search,Bargain,Desktop
USR-00020073,2025-06-12 01:38:28,UK,Direct,Bargain,Mobile
USR-00006333,2025-06-12 01:41:33,US,Organic Search,Regular,Desktop
USR-00006101,2025-06-12 01:46:39,FR,Organic Search,VIP,Mobile
USR-00016420,2025-06-12 01:51:30,US,Direct,Regular,Mobile
USR-00016654,2025-06-12 01:53:52,US,Paid Search,Bargain,Desktop
USR-00005556,2025-06-12 02:00:22,UK,Organic Search,Regular,Mobile
USR-00022615,2025-06-12 02:04:57,CA,Organic Search,Regular,Desktop
USR-00026938,2025-06-12 02:09:49,US,Paid Search,Regular,Mobile
USR-00017002,2025-06-12 02:10:38,US,Paid Search,Regular,Desktop
USR-00024308,2025-06-12 02:39:44,DE,Organic Search,Bargain,Mobile
USR-00023714,2025-06-12 02:44:08,DE,Email,Regular,Mobile
USR-00010092,2025-06-12 02:56:38,FR,Organic Search,Regular,Desktop
USR-00009519,2025-06-12 03:06:18,US,Direct,Regular,Desktop
USR-00029725,2025-06-12 03:20:33,US,Organic Search,Regular,Mobile
USR-00027541,2025-06-12 03:45:30,US,Email,VIP,Mobile
USR-00021911,2025-06-12 03:49:57,US,Organic Search,Regular,Mobile
USR-00016825,2025-06-12 03:51:14,UK,Direct,Bargain,Mobile
USR-00023163,2025-06-12 04:08:49,FR,Social,Regular,Desktop
USR-00006985,2025-06-12 04:46:51,UK,Paid Search,VIP,Desktop
USR-00009075,2025-06-12 04:50:30,DE,Organic Search,Bargain,Mobile
USR-00001541,2025-06-12 05:11:08,US,Organic Search,VIP,Mobile
USR-00020965,2025-06-12 05:17:56,US,Paid Search,Regular,Mobile
USR-00008530,2025-06-12 05:35:10,US,Social,Regular,Mobile
USR-00005942,2025-06-12 05:36:17,US,Paid Search,VIP,Mobile
USR-00002004,2025-06-12 05:36:46,CA,Organic Search,VIP,Mobile
USR-00019084,2025-06-12 05:38:26,US,Organic Search,Bargain,Tablet
USR-00003461,2025-06-12 05:51:21,DE,Social,Bargain,Mobile
USR-00018788,2025-06-12 05:59:45,US,Email,Bargain,Mobile
USR-00009313,2025-06-12 06:09:14,US,Organic Search,Bargain,Desktop
USR-00006889,2025-06-12 06:18:38,UK,Organic Search,Regular,Desktop
USR-00008719,2025-06-12 06:39:51,US,Paid Search,Bargain,Mobile
USR-00025346,2025-06-12 07:02:32,UK,Email,Bargain,Mobile
USR-00010769,2025-06-12 07:07:37,US,Organic Search,VIP,Desktop
USR-00024279,2025-06-12 07:12:42,UK,Paid Search,Regular,Tablet
USR-00006524,2025-06-12 07:23:56,CA,Organic Search,Regular,Desktop
USR-00010152,2025-06-12 07:34:16,UK,Paid Search,Bargain,Desktop
USR-00027989,2025-06-12 07:37:44,DE,Direct,Regular,Desktop
USR-00016722,2025-06-12 07:50:20,US,Email,Regular,Mobile
USR-00020089,2025-06-12 07:52:52,UK,Organic Search,Bargain,Tablet
USR-00018481,2025-06-12 08:06:23,US,Paid Search,Bargain,Desktop
USR-00022808,2025-06-12 08:15:01,US,Email,Regular,Tablet
USR-00010283,2025-06-12 08:19:24,UK,Email,Regular,Desktop
USR-00022579,2025-06-12 08:22:49,DE,Direct,Regular,Desktop
USR-00024384,2025-06-12 08:39:02,AU,Organic Search,Regular,Mobile
USR-00011181,2025-06-12 08:39:23,FR,Organic Search,Bargain,Mobile
USR-00012150,2025-06-12 08:56:24,US,Organic Search,Regular,Desktop
USR-00003457,2025-06-12 09:18:58,UK,Paid Search,Bargain,Desktop
USR-00017972,2025-06-12 09:38:40,CA,Organic Search,Regular,Mobile
USR-00027103,2025-06-12 09:45:59,CA,Organic Search,Regular,Desktop
USR-00022622,2025-06-12 10:00:32,CA,Paid Search,Regular,Desktop
USR-00007823,2025-06-12 10:10:13,US,Direct,Regular,Mobile
USR-00015163,2025-06-12 10:27:58,DE,Paid Search,Regular,Mobile
USR-00000508,2025-06-12 10:32:57,CA,Paid Search,Bargain,Mobile
USR-00029816,2025-06-12 10:56:53,UK,Organic Search,Regular,Mobile
USR-00014968,2025-06-12 11:05:12,UK,Email,Regular,Desktop
USR-00004369,2025-06-12 11:06:55,US,Paid Search,Regular,Desktop
USR-00005645,2025-06-12 11:27:14,US,Paid Search,Regular,Mobile
USR-00006034,2025-06-12 11:33:54,US,Paid Search,VIP,Mobile
USR-00023797,2025-06-12 11:35:03,US,Social,Regular,Mobile
USR-00028741,2025-06-12 11:43:00,US,Email,Regular,Desktop
USR-00000909,2025-06-12 11:54:14,AU,Paid Search,Bargain,Mobile
USR-00008809,2025-06-12 12:08:39,AU,Organic Search,Regular,Desktop
USR-00029587,2025-06-12 12:24:27,US,Paid Search,VIP,Desktop
USR-00019674,2025-06-12 12:58:29,AU,Organic Search,Bargain,Mobile
USR-00002190,2025-06-12 13:09:37,DE,Social,Regular,Mobile
USR-00026948,2025-06-12 13:16:31,FR,Email,Regular,Mobile
USR-00014348,2025-06-12 13:31:59,UK,Direct,Regular,Mobile
USR-00013159,2025-06-12 13:37:02,DE,Social,Bargain,Mobile
USR-00025085,2025-06-12 13:53:08,UK,Paid Search,Regular,Desktop
USR-00025759,2025-06-12 14:02:10,US,Organic Search,VIP,Mobile
USR-00020700,2025-06-12 14:27:23,UK,Social,Regular,Mobile
USR-00013317,2025-06-12 14:50:32,US,Direct,Regular,Desktop
USR-00003824,2025-06-12 14:51:29,US,Paid Search,Regular,Mobile
