order_item_id,order_id,product_id,quantity,unit_price,unit_cost,line_total,total_item_price,line_profit
ITM-000006810,ORD-00004933,PRD-00093,1,227.99,111.71,227.99,227.99,116.28
ITM-000006811,ORD-00004934,PRD-00097,2,167.49,87.54,334.98,334.98,159.9
ITM-000006812,ORD-00004934,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000006813,ORD-00004934,PRD-00082,1,151.49,68.21,151.49,151.49,83.28
ITM-000006814,ORD-00004935,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000006815,ORD-00004936,PRD-00097,1,167.49,87.54,167.49,167.49,79.95
ITM-000006816,ORD-00004936,PRD-00097,1,167.49,87.54,167.49,167.49,79.95
ITM-000006817,ORD-00004937,PRD-00078,1,25.99,9.37,25.99,25.99,16.62
ITM-000006818,ORD-00004938,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000006819,ORD-00004939,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000006820,ORD-00004940,PRD-00024,1,54.99,26.28,54.99,54.99,28.71
ITM-000006821,ORD-00004941,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000006822,ORD-00004942,PRD-00056,2,135.49,71.03,270.98,270.98,128.92
ITM-000006823,ORD-00004942,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000006824,ORD-00004943,PRD-00099,1,50.99,27.57,50.99,50.99,23.42
ITM-000006825,ORD-00004944,PRD-00078,1,25.99,9.37,25.99,25.99,16.62
ITM-000006826,ORD-00004945,PRD-00098,1,199.49,113.09,199.49,199.49,86.4
ITM-000006827,ORD-00004946,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000006828,ORD-00004947,PRD-00075,1,56.99,20.25,56.99,56.99,36.74
ITM-000006829,ORD-00004947,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000006830,ORD-00004947,PRD-00053,2,47.99,23.38,95.98,95.98,49.22
ITM-000006831,ORD-00004948,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000006832,ORD-00004949,PRD-00075,1,56.99,20.25,56.99,56.99,36.74
ITM-000006833,ORD-00004949,PRD-00033,1,27.99,11.51,27.99,27.99,16.48
ITM-000006834,ORD-00004950,PRD-00028,2,107.49,45.05,214.98,214.98,124.88
ITM-000006835,ORD-00004951,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000006836,ORD-00004952,PRD-00080,1,87.99,32.75,87.99,87.99,55.24
ITM-000006837,ORD-00004953,PRD-00080,1,87.99,32.75,87.99,87.99,55.24
ITM-000006838,ORD-00004954,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000006839,ORD-00004955,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000006840,ORD-00004955,PRD-00085,1,105.99,56.37,105.99,105.99,49.62
ITM-000006841,ORD-00004956,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000006842,ORD-00004956,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000006843,ORD-00004957,PRD-00091,1,42.99,22.68,42.99,42.99,20.31
ITM-000006844,ORD-00004958,PRD-00047,1,100.99,42.27,100.99,100.99,58.72
ITM-000006845,ORD-00004959,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000006846,ORD-00004960,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000006847,ORD-00004961,PRD-00036,1,73.99,30.02,73.99,73.99,43.97
ITM-000006848,ORD-00004962,PRD-00033,1,27.99,11.51,27.99,27.99,16.48
ITM-000006849,ORD-00004962,PRD-00078,1,25.99,9.37,25.99,25.99,16.62
ITM-000006850,ORD-00004963,PRD-00091,1,42.99,22.68,42.99,42.99,20.31
ITM-000006851,ORD-00004964,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000006852,ORD-00004965,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000006853,ORD-00004965,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000006854,ORD-00004966,PRD-00074,2,16.99,6.2,33.98,33.98,21.58
ITM-000006855,ORD-00004967,PRD-00003,1,350.49,212.61,350.49,350.49,137.88
ITM-000006856,ORD-00004968,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000006857,ORD-00004969,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000006858,ORD-00004970,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000006859,ORD-00004971,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000006860,ORD-00004972,PRD-00078,1,25.99,9.37,25.99,25.99,16.62
ITM-000006861,ORD-00004973,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000006862,ORD-00004974,PRD-00006,1,391.99,223.93,391.99,391.99,168.06
ITM-000006863,ORD-00004975,PRD-00046,1,113.49,52.53,113.49,113.49,60.96
ITM-000006864,ORD-00004975,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000006865,ORD-00004976,PRD-00045,3,83.49,36.38,250.47,250.47,141.33
ITM-000006866,ORD-00004977,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000006867,ORD-00004977,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000006868,ORD-00004978,PRD-00063,2,70.49,27.76,140.98,140.98,85.46
ITM-000006869,ORD-00004979,PRD-00059,1,47.49,23.54,47.49,47.49,23.95
ITM-000006870,ORD-00004979,PRD-00071,1,86.99,31.3,86.99,86.99,55.69
ITM-000006871,ORD-00004980,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000006872,ORD-00004981,PRD-00007,1,316.99,172.8,316.99,316.99,144.19
ITM-000006873,ORD-00004982,PRD-00040,1,98.99,45.24,98.99,98.99,53.75
ITM-000006874,ORD-00004983,PRD-00100,1,143.99,66.17,143.99,143.99,77.82
ITM-000006875,ORD-00004984,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000006876,ORD-00004984,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000006877,ORD-00004984,PRD-00002,1,203.99,113.88,203.99,203.99,90.11
ITM-000006878,ORD-00004985,PRD-00047,1,100.99,42.27,100.99,100.99,58.72
ITM-000006879,ORD-00004986,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000006880,ORD-00004987,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000006881,ORD-00004988,PRD-00052,1,118.49,48.71,118.49,118.49,69.78
ITM-000006882,ORD-00004989,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000006883,ORD-00004990,PRD-00078,1,25.99,9.37,25.99,25.99,16.62
ITM-000006884,ORD-00004991,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000006885,ORD-00004992,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000006886,ORD-00004993,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000006887,ORD-00004994,PRD-00024,1,54.99,26.28,54.99,54.99,28.71
ITM-000006888,ORD-00004995,PRD-00024,2,54.99,26.28,109.98,109.98,57.42
ITM-000006889,ORD-00004996,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000006890,ORD-00004996,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000006891,ORD-00004997,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000006892,ORD-00004998,PRD-00071,2,86.99,31.3,173.98,173.98,111.38
ITM-000006893,ORD-00004999,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000006894,ORD-00005000,PRD-00018,2,72.99,37.97,145.98,145.98,70.04
ITM-000006895,ORD-00005000,PRD-00022,1,49.99,20.52,49.99,49.99,29.47
ITM-000006896,ORD-00005001,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000006897,ORD-00005001,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000006898,ORD-00005001,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000006899,ORD-00005002,PRD-00032,1,42.49,17.54,42.49,42.49,24.95
ITM-000006900,ORD-00005003,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000006901,ORD-00005004,PRD-00003,1,350.49,212.61,350.49,350.49,137.88
ITM-000006902,ORD-00005005,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000006903,ORD-00005005,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000006904,ORD-00005006,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000006905,ORD-00005007,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000006906,ORD-00005008,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000006907,ORD-00005008,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000006908,ORD-00005009,PRD-00079,2,46.49,15.84,92.98,92.98,61.3
ITM-000006909,ORD-00005010,PRD-00003,1,350.49,212.61,350.49,350.49,137.88
ITM-000006910,ORD-00005011,PRD-00046,1,113.49,52.53,113.49,113.49,60.96
ITM-000006911,ORD-00005012,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000006912,ORD-00005012,PRD-00028,1,107.49,45.05,107.49,107.49,62.44
ITM-000006913,ORD-00005013,PRD-00003,1,350.49,212.61,350.49,350.49,137.88
ITM-000006914,ORD-00005014,PRD-00031,2,110.99,51.16,221.98,221.98,119.66
ITM-000006915,ORD-00005014,PRD-00026,1,94.99,41.91,94.99,94.99,53.08
ITM-000006916,ORD-00005015,PRD-00047,1,100.99,42.27,100.99,100.99,58.72
ITM-000006917,ORD-00005015,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000006918,ORD-00005015,PRD-00076,2,62.99,25.51,125.98,125.98,74.96
ITM-000006919,ORD-00005016,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000006920,ORD-00005017,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000006921,ORD-00005018,PRD-00037,1,41.99,15.18,41.99,41.99,26.81
ITM-000006922,ORD-00005019,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000006923,ORD-00005020,PRD-00045,1,83.49,36.38,83.49,83.49,47.11
ITM-000006924,ORD-00005021,PRD-00066,1,84.99,33.73,84.99,84.99,51.26
ITM-000006925,ORD-00005022,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000006926,ORD-00005023,PRD-00092,2,214.99,101.72,429.98,429.98,226.54
ITM-000006927,ORD-00005024,PRD-00040,2,98.99,45.24,197.98,197.98,107.5
ITM-000006928,ORD-00005024,PRD-00072,1,36.99,11.8,36.99,36.99,25.19
ITM-000006929,ORD-00005025,PRD-00073,1,84.49,28.1,84.49,84.49,56.39
ITM-000006930,ORD-00005026,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000006931,ORD-00005027,PRD-00032,1,42.49,17.54,42.49,42.49,24.95
ITM-000006932,ORD-00005028,PRD-00015,2,205.99,123.35,411.98,411.98,165.28
ITM-000006933,ORD-00005029,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000006934,ORD-00005029,PRD-00027,1,83.99,34.49,83.99,83.99,49.5
ITM-000006935,ORD-00005029,PRD-00060,2,176.49,84.75,352.98,352.98,183.48
ITM-000006936,ORD-00005030,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000006937,ORD-00005031,PRD-00072,1,36.99,11.8,36.99,36.99,25.19
ITM-000006938,ORD-00005032,PRD-00098,1,199.49,113.09,199.49,199.49,86.4
ITM-000006939,ORD-00005032,PRD-00054,1,137.99,68.35,137.99,137.99,69.64
ITM-000006940,ORD-00005032,PRD-00010,1,207.99,120.07,207.99,207.99,87.92
ITM-000006941,ORD-00005033,PRD-00075,1,56.99,20.25,56.99,56.99,36.74
ITM-000006942,ORD-00005034,PRD-00083,2,115.99,58.28,231.98,231.98,115.42
ITM-000006943,ORD-00005035,PRD-00070,2,64.99,25.31,129.98,129.98,79.36
ITM-000006944,ORD-00005036,PRD-00050,2,173.99,93.04,347.98,347.98,161.9
ITM-000006945,ORD-00005037,PRD-00028,1,107.49,45.05,107.49,107.49,62.44
ITM-000006946,ORD-00005038,PRD-00047,1,100.99,42.27,100.99,100.99,58.72
ITM-000006947,ORD-00005038,PRD-00023,2,31.99,14.2,63.98,63.98,35.58
ITM-000006948,ORD-00005039,PRD-00078,1,25.99,9.37,25.99,25.99,16.62
ITM-000006949,ORD-00005039,PRD-00040,1,98.99,45.24,98.99,98.99,53.75
ITM-000006950,ORD-00005040,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000006951,ORD-00005041,PRD-00022,1,49.99,20.52,49.99,49.99,29.47
ITM-000006952,ORD-00005042,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000006953,ORD-00005043,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000006954,ORD-00005044,PRD-00095,1,204.99,100.6,204.99,204.99,104.39
ITM-000006955,ORD-00005044,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000006956,ORD-00005044,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000006957,ORD-00005045,PRD-00099,3,50.99,27.57,152.97,152.97,70.26
ITM-000006958,ORD-00005045,PRD-00070,1,64.99,25.31,64.99,64.99,39.68
ITM-000006959,ORD-00005045,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000006960,ORD-00005046,PRD-00054,1,137.99,68.35,137.99,137.99,69.64
ITM-000006961,ORD-00005046,PRD-00097,1,167.49,87.54,167.49,167.49,79.95
ITM-000006962,ORD-00005047,PRD-00095,1,204.99,100.6,204.99,204.99,104.39
ITM-000006963,ORD-00005048,PRD-00059,1,47.49,23.54,47.49,47.49,23.95
ITM-000006964,ORD-00005049,PRD-00009,1,94.99,52.51,94.99,94.99,42.48
ITM-000006965,ORD-00005050,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000006966,ORD-00005051,PRD-00003,1,350.49,212.61,350.49,350.49,137.88
ITM-000006967,ORD-00005051,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000006968,ORD-00005052,PRD-00049,1,162.99,86.22,162.99,162.99,76.77
ITM-000006969,ORD-00005052,PRD-00026,3,94.99,41.91,284.97,284.97,159.24
ITM-000006970,ORD-00005052,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000006971,ORD-00005053,PRD-00033,1,27.99,11.51,27.99,27.99,16.48
ITM-000006972,ORD-00005054,PRD-00024,1,54.99,26.28,54.99,54.99,28.71
ITM-000006973,ORD-00005054,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000006974,ORD-00005055,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000006975,ORD-00005055,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000006976,ORD-00005055,PRD-00025,2,55.99,23.35,111.98,111.98,65.28
ITM-000006977,ORD-00005056,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000006978,ORD-00005056,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000006979,ORD-00005057,PRD-00055,2,74.99,31.61,149.98,149.98,86.76
ITM-000006980,ORD-00005058,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000006981,ORD-00005058,PRD-00017,1,244.99,144.79,244.99,244.99,100.2
ITM-000006982,ORD-00005059,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000006983,ORD-00005060,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000006984,ORD-00005061,PRD-00052,1,118.49,48.71,118.49,118.49,69.78
ITM-000006985,ORD-00005062,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000006986,ORD-00005062,PRD-00014,1,337.99,200.36,337.99,337.99,137.63
ITM-000006987,ORD-00005063,PRD-00066,1,84.99,33.73,84.99,84.99,51.26
ITM-000006988,ORD-00005064,PRD-00061,2,75.99,20.12,151.98,151.98,111.74
ITM-000006989,ORD-00005065,PRD-00080,1,87.99,32.75,87.99,87.99,55.24
ITM-000006990,ORD-00005066,PRD-00010,1,207.99,120.07,207.99,207.99,87.92
ITM-000006991,ORD-00005067,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000006992,ORD-00005068,PRD-00046,1,113.49,52.53,113.49,113.49,60.96
ITM-000006993,ORD-00005069,PRD-00097,1,167.49,87.54,167.49,167.49,79.95
ITM-000006994,ORD-00005070,PRD-00070,2,64.99,25.31,129.98,129.98,79.36
ITM-000006995,ORD-00005071,PRD-00015,1,205.99,123.35,205.99,205.99,82.64
ITM-000006996,ORD-00005071,PRD-00003,2,350.49,212.61,700.98,700.98,275.76
ITM-000006997,ORD-00005071,PRD-00002,1,203.99,113.88,203.99,203.99,90.11
ITM-000006998,ORD-00005072,PRD-00027,3,83.99,34.49,251.97,251.97,148.5
ITM-000006999,ORD-00005073,PRD-00032,2,42.49,17.54,84.98,84.98,49.9
ITM-000007000,ORD-00005074,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000007001,ORD-00005074,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000007002,ORD-00005075,PRD-00046,1,113.49,52.53,113.49,113.49,60.96
ITM-000007003,ORD-00005076,PRD-00032,1,42.49,17.54,42.49,42.49,24.95
ITM-000007004,ORD-00005076,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000007005,ORD-00005076,PRD-00050,2,173.99,93.04,347.98,347.98,161.9
ITM-000007006,ORD-00005077,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000007007,ORD-00005078,PRD-00085,1,105.99,56.37,105.99,105.99,49.62
ITM-000007008,ORD-00005079,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000007009,ORD-00005079,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000007010,ORD-00005079,PRD-00036,1,73.99,30.02,73.99,73.99,43.97
ITM-000007011,ORD-00005080,PRD-00002,1,203.99,113.88,203.99,203.99,90.11
ITM-000007012,ORD-00005080,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000007013,ORD-00005080,PRD-00078,1,25.99,9.37,25.99,25.99,16.62
ITM-000007014,ORD-00005081,PRD-00053,1,47.99,23.38,47.99,47.99,24.61
ITM-000007015,ORD-00005082,PRD-00009,2,94.99,52.51,189.98,189.98,84.96
ITM-000007016,ORD-00005083,PRD-00001,2,320.99,176.63,641.98,641.98,288.72
ITM-000007017,ORD-00005084,PRD-00085,1,105.99,56.37,105.99,105.99,49.62
ITM-000007018,ORD-00005085,PRD-00032,2,42.49,17.54,84.98,84.98,49.9
ITM-000007019,ORD-00005086,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000007020,ORD-00005087,PRD-00028,1,107.49,45.05,107.49,107.49,62.44
ITM-000007021,ORD-00005087,PRD-00028,1,107.49,45.05,107.49,107.49,62.44
ITM-000007022,ORD-00005088,PRD-00063,1,70.49,27.76,70.49,70.49,42.73
ITM-000007023,ORD-00005089,PRD-00098,1,199.49,113.09,199.49,199.49,86.4
ITM-000007024,ORD-00005090,PRD-00027,1,83.99,34.49,83.99,83.99,49.5
ITM-000007025,ORD-00005091,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000007026,ORD-00005092,PRD-00029,3,94.49,33.63,283.47,283.47,182.58
ITM-000007027,ORD-00005093,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000007028,ORD-00005093,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000007029,ORD-00005093,PRD-00085,2,105.99,56.37,211.98,211.98,99.24
ITM-000007030,ORD-00005094,PRD-00075,1,56.99,20.25,56.99,56.99,36.74
ITM-000007031,ORD-00005095,PRD-00016,1,129.99,78.72,129.99,129.99,51.27
ITM-000007032,ORD-00005096,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000007033,ORD-00005097,PRD-00009,1,94.99,52.51,94.99,94.99,42.48
ITM-000007034,ORD-00005098,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000007035,ORD-00005098,PRD-00049,1,162.99,86.22,162.99,162.99,76.77
ITM-000007036,ORD-00005098,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000007037,ORD-00005099,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000007038,ORD-00005100,PRD-00019,2,339.99,208.97,679.98,679.98,262.04
ITM-000007039,ORD-00005101,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000007040,ORD-00005101,PRD-00036,1,73.99,30.02,73.99,73.99,43.97
ITM-000007041,ORD-00005102,PRD-00065,2,24.99,5.84,49.98,49.98,38.3
ITM-000007042,ORD-00005103,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000007043,ORD-00005104,PRD-00082,1,151.49,68.21,151.49,151.49,83.28
ITM-000007044,ORD-00005105,PRD-00057,3,146.49,75.56,439.47,439.47,212.79
ITM-000007045,ORD-00005106,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000007046,ORD-00005107,PRD-00064,2,24.99,6.91,49.98,49.98,36.16
ITM-000007047,ORD-00005108,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000007048,ORD-00005109,PRD-00078,2,25.99,9.37,51.98,51.98,33.24
ITM-000007049,ORD-00005110,PRD-00040,1,98.99,45.24,98.99,98.99,53.75
ITM-000007050,ORD-00005111,PRD-00096,3,199.99,116.57,599.97,599.97,250.26
ITM-000007051,ORD-00005112,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000007052,ORD-00005112,PRD-00091,1,42.99,22.68,42.99,42.99,20.31
ITM-000007053,ORD-00005113,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000007054,ORD-00005114,PRD-00047,1,100.99,42.27,100.99,100.99,58.72
ITM-000007055,ORD-00005115,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000007056,ORD-00005116,PRD-00060,1,176.49,84.75,176.49,176.49,91.74
ITM-000007057,ORD-00005116,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000007058,ORD-00005117,PRD-00044,2,72.99,36.23,145.98,145.98,73.52
ITM-000007059,ORD-00005118,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000007060,ORD-00005119,PRD-00022,1,49.99,20.52,49.99,49.99,29.47
ITM-000007061,ORD-00005120,PRD-00091,2,42.99,22.68,85.98,85.98,40.62
ITM-000007062,ORD-00005120,PRD-00057,3,146.49,75.56,439.47,439.47,212.79
ITM-000007063,ORD-00005120,PRD-00010,1,207.99,120.07,207.99,207.99,87.92
ITM-000007064,ORD-00005121,PRD-00056,1,135.49,71.03,135.49,135.49,64.46
ITM-000007065,ORD-00005121,PRD-00078,3,25.99,9.37,77.97,77.97,49.86
ITM-000007066,ORD-00005122,PRD-00014,1,337.99,200.36,337.99,337.99,137.63
ITM-000007067,ORD-00005123,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000007068,ORD-00005124,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000007069,ORD-00005125,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000007070,ORD-00005125,PRD-00045,1,83.49,36.38,83.49,83.49,47.11
ITM-000007071,ORD-00005126,PRD-00059,1,47.49,23.54,47.49,47.49,23.95
ITM-000007072,ORD-00005126,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000007073,ORD-00005126,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000007074,ORD-00005127,PRD-00020,1,271.99,147.22,271.99,271.99,124.77
ITM-000007075,ORD-00005127,PRD-00047,1,100.99,42.27,100.99,100.99,58.72
ITM-000007076,ORD-00005127,PRD-00017,1,244.99,144.79,244.99,244.99,100.2
ITM-000007077,ORD-00005128,PRD-00014,1,337.99,200.36,337.99,337.99,137.63
ITM-000007078,ORD-00005129,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000007079,ORD-00005130,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000007080,ORD-00005130,PRD-00007,1,316.99,172.8,316.99,316.99,144.19
ITM-000007081,ORD-00005131,PRD-00014,1,337.99,200.36,337.99,337.99,137.63
ITM-000007082,ORD-00005132,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000007083,ORD-00005133,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000007084,ORD-00005133,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000007085,ORD-00005133,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000007086,ORD-00005134,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000007087,ORD-00005135,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000007088,ORD-00005136,PRD-00052,1,118.49,48.71,118.49,118.49,69.78
ITM-000007089,ORD-00005137,PRD-00073,1,84.49,28.1,84.49,84.49,56.39
ITM-000007090,ORD-00005138,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000007091,ORD-00005138,PRD-00079,1,46.49,15.84,46.49,46.49,30.65
ITM-000007092,ORD-00005139,PRD-00097,1,167.49,87.54,167.49,167.49,79.95
ITM-000007093,ORD-00005140,PRD-00078,1,25.99,9.37,25.99,25.99,16.62
ITM-000007094,ORD-00005141,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000007095,ORD-00005141,PRD-00088,2,211.99,101.84,423.98,423.98,220.3
ITM-000007096,ORD-00005141,PRD-00094,1,245.99,110.0,245.99,245.99,135.99
ITM-000007097,ORD-00005142,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000007098,ORD-00005143,PRD-00100,1,143.99,66.17,143.99,143.99,77.82
ITM-000007099,ORD-00005144,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000007100,ORD-00005144,PRD-00099,1,50.99,27.57,50.99,50.99,23.42
ITM-000007101,ORD-00005145,PRD-00100,1,143.99,66.17,143.99,143.99,77.82
ITM-000007102,ORD-00005146,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000007103,ORD-00005147,PRD-00060,1,176.49,84.75,176.49,176.49,91.74
ITM-000007104,ORD-00005148,PRD-00080,1,87.99,32.75,87.99,87.99,55.24
ITM-000007105,ORD-00005149,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000007106,ORD-00005149,PRD-00070,1,64.99,25.31,64.99,64.99,39.68
ITM-000007107,ORD-00005150,PRD-00035,1,100.99,39.04,100.99,100.99,61.95
ITM-000007108,ORD-00005151,PRD-00003,1,350.49,212.61,350.49,350.49,137.88
ITM-000007109,ORD-00005152,PRD-00016,1,129.99,78.72,129.99,129.99,51.27
ITM-000007110,ORD-00005153,PRD-00078,1,25.99,9.37,25.99,25.99,16.62
ITM-000007111,ORD-00005153,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000007112,ORD-00005153,PRD-00020,1,271.99,147.22,271.99,271.99,124.77
ITM-000007113,ORD-00005154,PRD-00014,1,337.99,200.36,337.99,337.99,137.63
ITM-000007114,ORD-00005155,PRD-00030,1,67.99,29.21,67.99,67.99,38.78
ITM-000007115,ORD-00005156,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000007116,ORD-00005156,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000007117,ORD-00005157,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000007118,ORD-00005158,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000007119,ORD-00005159,PRD-00047,1,100.99,42.27,100.99,100.99,58.72
