order_id,session_id,user_id,order_date,order_timestamp,subtotal,tax_amount,shipping_fee,discount_amount,total_amount,payment_method,status,ab_variant
ORD-00004358,SES-000052576,USR-00018442,2025-09-17,2025-09-17 02:58:39.160627523,44.99,3.34,5.99,4.5,49.82,Credit Card,completed,treatment
ORD-00004359,SES-000052578,USR-00000281,2025-09-17,2025-09-17 03:03:47.142276661,72.99,6.02,5.99,0.0,85.0,Apple Pay,completed,control
ORD-00004360,SES-000052582,USR-00007161,2025-09-17,2025-09-17 03:10:48.204794095,207.99,15.44,0.0,20.8,202.63,Apple Pay,completed,control
ORD-00004361,SES-000052586,USR-00024559,2025-09-17,2025-09-17 03:22:42.138949058,37.49,3.09,5.99,0.0,46.57,Apple Pay,completed,control
ORD-00004362,SES-000052587,USR-00011672,2025-09-17,2025-09-17 03:32:17.283260103,187.98,15.51,0.0,0.0,203.49,Apple Pay,completed,control
ORD-00004363,SES-000052593,USR-00019808,2025-09-17,2025-09-17 03:59:59.975189499,270.48,22.31,0.0,0.0,292.79,Apple Pay,completed,control
ORD-00004364,SES-000052597,USR-00005739,2025-09-17,2025-09-17 04:09:10.334956925,453.96,37.45,0.0,0.0,491.41,Klarna,completed,control
ORD-00004365,SES-000052612,USR-00013584,2025-09-17,2025-09-17 05:06:42.758851718,65.98,4.9,5.99,6.6,70.27,Credit Card,completed,treatment
ORD-00004366,SES-000052614,USR-00010898,2025-09-17,2025-09-17 05:11:23.152070285,162.99,12.1,0.0,16.3,158.79,Apple Pay,completed,treatment
ORD-00004367,SES-000052630,USR-00010975,2025-09-17,2025-09-17 06:01:43.798160309,215.97,17.82,0.0,0.0,233.79,PayPal,completed,control
ORD-00004368,SES-000052636,USR-00003513,2025-09-17,2025-09-17 06:19:51.937492861,72.99,5.42,5.99,7.3,77.1,Apple Pay,completed,treatment
ORD-00004369,SES-000052644,USR-00029113,2025-09-17,2025-09-17 06:45:42.358967963,94.99,7.84,0.0,0.0,102.83,Credit Card,completed,treatment
ORD-00004370,SES-000052649,USR-00005264,2025-09-17,2025-09-17 07:01:24.145754235,73.99,6.1,5.99,0.0,86.08,Credit Card,completed,treatment
ORD-00004371,SES-000052651,USR-00009812,2025-09-17,2025-09-17 07:09:32.403125302,64.99,5.36,5.99,0.0,76.34,PayPal,completed,treatment
ORD-00004372,SES-000052658,USR-00017388,2025-09-17,2025-09-17 07:37:58.519192608,176.49,14.56,0.0,0.0,191.05,Apple Pay,completed,control
ORD-00004373,SES-000052660,USR-00005648,2025-09-17,2025-09-17 07:40:44.479986354,712.48,58.78,0.0,0.0,771.26,Credit Card,completed,control
ORD-00004374,SES-000052686,USR-00001555,2025-09-17,2025-09-17 10:04:13.664250173,113.49,8.43,0.0,11.35,110.57,Apple Pay,completed,treatment
ORD-00004375,SES-000052703,USR-00009374,2025-09-17,2025-09-17 11:03:24.670843353,67.99,5.61,5.99,0.0,79.59,Apple Pay,completed,treatment
ORD-00004376,SES-000052729,USR-00018018,2025-09-17,2025-09-17 13:12:55.229461775,54.99,4.08,5.99,5.5,59.56,Credit Card,completed,control
ORD-00004377,SES-000052733,USR-00004967,2025-09-17,2025-09-17 13:30:54.074986938,277.98,20.64,0.0,27.8,270.82,PayPal,completed,treatment
ORD-00004378,SES-000052750,USR-00023712,2025-09-17,2025-09-17 14:19:43.689626000,173.99,12.92,0.0,17.4,169.51,PayPal,completed,control
ORD-00004379,SES-000052751,USR-00021004,2025-09-17,2025-09-17 14:20:14.693930449,143.98,10.69,0.0,14.4,140.27,Credit Card,completed,control
ORD-00004380,SES-000052758,USR-00023182,2025-09-17,2025-09-17 14:46:29.401399400,70.49,5.82,5.99,0.0,82.3,Credit Card,completed,control
ORD-00004381,SES-000052759,USR-00006790,2025-09-17,2025-09-17 14:50:17.542826730,422.47,34.85,0.0,0.0,457.32,Klarna,completed,treatment
ORD-00004382,SES-000052766,USR-00022888,2025-09-17,2025-09-17 15:01:05.170102911,772.96,57.39,0.0,77.3,753.05,Apple Pay,completed,control
ORD-00004383,SES-000052774,USR-00008470,2025-09-17,2025-09-17 15:41:39.872347652,198.98,16.42,0.0,0.0,215.4,PayPal,completed,treatment
ORD-00004384,SES-000052793,USR-00017240,2025-09-17,2025-09-17 17:23:11.476956967,290.95,21.6,0.0,29.1,283.45,Credit Card,completed,treatment
ORD-00004385,SES-000052803,USR-00024099,2025-09-17,2025-09-17 18:17:42.898207747,72.99,5.42,5.99,7.3,77.1,PayPal,completed,control
ORD-00004386,SES-000052830,USR-00000389,2025-09-17,2025-09-17 20:34:33.178290434,268.97,21.08,0.0,13.45,276.6,PayPal,completed,treatment
ORD-00004387,SES-000052838,USR-00015708,2025-09-17,2025-09-17 21:14:50.344731891,398.44,29.58,0.0,39.84,388.18,Apple Pay,completed,control
ORD-00004388,SES-000052846,USR-00009720,2025-09-17,2025-09-17 21:52:18.181961257,204.99,15.22,0.0,20.5,199.71,Apple Pay,completed,treatment
ORD-00004389,SES-000052866,USR-00019190,2025-09-17,2025-09-17 22:58:02.001867503,22.99,1.71,5.99,2.3,28.39,Credit Card,completed,control
ORD-00004390,SES-000052871,USR-00018828,2025-09-17,2025-09-17 23:18:52.147430105,75.99,5.64,0.0,7.6,74.03,Klarna,completed,control
ORD-00004391,SES-000052879,USR-00021401,2025-09-17,2025-09-17 23:41:24.425583234,179.99,13.36,0.0,18.0,175.35,PayPal,completed,treatment
ORD-00004392,SES-000052891,USR-00002332,2025-09-18,2025-09-18 01:04:44.686440611,86.99,7.18,0.0,0.0,94.17,Credit Card,completed,control
ORD-00004393,SES-000052894,USR-00008885,2025-09-18,2025-09-18 01:17:23.826577978,54.99,4.08,5.99,5.5,59.56,Credit Card,completed,control
ORD-00004394,SES-000052922,USR-00004822,2025-09-18,2025-09-18 02:33:20.647685237,174.98,14.44,0.0,0.0,189.42,Credit Card,completed,treatment
ORD-00004395,SES-000052926,USR-00024926,2025-09-18,2025-09-18 03:05:05.474426171,87.99,7.26,0.0,0.0,95.25,Credit Card,completed,control
ORD-00004396,SES-000052939,USR-00029393,2025-09-18,2025-09-18 04:00:56.657906748,77.49,5.75,0.0,7.75,75.49,PayPal,completed,control
ORD-00004397,SES-000052946,USR-00003017,2025-09-18,2025-09-18 04:21:53.332375197,294.96,24.33,0.0,0.0,319.29,Apple Pay,completed,treatment
ORD-00004398,SES-000052953,USR-00015079,2025-09-18,2025-09-18 04:51:27.606866701,94.99,7.84,0.0,0.0,102.83,Credit Card,completed,treatment
ORD-00004399,SES-000052970,USR-00018596,2025-09-18,2025-09-18 05:44:11.229709234,244.99,18.19,0.0,24.5,238.68,Credit Card,completed,treatment
ORD-00004400,SES-000052986,USR-00025786,2025-09-18,2025-09-18 06:40:05.658301799,202.98,15.07,0.0,20.3,197.75,Apple Pay,completed,control
ORD-00004401,SES-000052991,USR-00004422,2025-09-18,2025-09-18 06:58:45.785982455,894.96,66.45,0.0,89.5,871.91,Apple Pay,completed,treatment
ORD-00004402,SES-000052992,USR-00020598,2025-09-18,2025-09-18 07:13:22.314579442,430.47,31.96,0.0,43.05,419.38,Apple Pay,completed,control
ORD-00004403,SES-000053003,USR-00006478,2025-09-18,2025-09-18 08:20:41.549462727,281.98,23.26,0.0,0.0,305.24,Credit Card,completed,treatment
ORD-00004404,SES-000053022,USR-00023439,2025-09-18,2025-09-18 09:45:27.308473786,150.98,12.46,0.0,0.0,163.44,Credit Card,completed,treatment
ORD-00004405,SES-000053023,USR-00001535,2025-09-18,2025-09-18 09:45:18.064759240,121.99,10.06,0.0,0.0,132.05,PayPal,completed,control
ORD-00004406,SES-000053041,USR-00007483,2025-09-18,2025-09-18 11:05:36.796459907,143.99,11.88,0.0,0.0,155.87,PayPal,completed,control
ORD-00004407,SES-000053044,USR-00025024,2025-09-18,2025-09-18 11:23:25.013710189,24.99,1.86,5.99,2.5,30.34,Credit Card,completed,treatment
ORD-00004408,SES-000053059,USR-00027750,2025-09-18,2025-09-18 12:42:50.741365158,329.48,24.46,0.0,32.95,320.99,Apple Pay,completed,control
ORD-00004409,SES-000053073,USR-00000830,2025-09-18,2025-09-18 13:35:20.066348987,180.99,14.93,0.0,0.0,195.92,Credit Card,completed,treatment
ORD-00004410,SES-000053076,USR-00014548,2025-09-18,2025-09-18 13:42:06.139930560,84.99,6.31,0.0,8.5,82.8,Credit Card,completed,control
ORD-00004411,SES-000053083,USR-00021961,2025-09-18,2025-09-18 14:27:18.217901310,118.49,9.78,0.0,0.0,128.27,Credit Card,completed,treatment
ORD-00004412,SES-000053094,USR-00004034,2025-09-18,2025-09-18 15:12:16.765934947,117.98,9.73,0.0,0.0,127.71,PayPal,completed,treatment
ORD-00004413,SES-000053098,USR-00016822,2025-09-18,2025-09-18 15:30:11.830957620,64.99,5.36,5.99,0.0,76.34,Credit Card,completed,treatment
ORD-00004414,SES-000053110,USR-00027103,2025-09-18,2025-09-18 16:23:29.666455335,84.49,6.97,0.0,0.0,91.46,Apple Pay,completed,control
ORD-00004415,SES-000053112,USR-00016541,2025-09-18,2025-09-18 16:27:50.999337442,41.99,3.46,5.99,0.0,51.44,Apple Pay,completed,control
ORD-00004416,SES-000053116,USR-00007587,2025-09-18,2025-09-18 16:45:46.889190018,84.99,6.31,0.0,8.5,82.8,Credit Card,completed,treatment
ORD-00004417,SES-000053120,USR-00002783,2025-09-18,2025-09-18 17:07:39.944331923,88.98,6.61,0.0,8.9,86.69,Credit Card,completed,treatment
ORD-00004418,SES-000053126,USR-00011412,2025-09-18,2025-09-18 17:38:12.511396931,180.99,13.44,0.0,18.1,176.33,PayPal,completed,treatment
ORD-00004419,SES-000053129,USR-00004207,2025-09-18,2025-09-18 17:44:28.615586444,54.99,4.31,5.99,2.75,62.54,PayPal,completed,control
ORD-00004420,SES-000053136,USR-00009205,2025-09-18,2025-09-18 18:16:17.490942369,37.49,2.78,5.99,3.75,42.51,Apple Pay,completed,treatment
ORD-00004421,SES-000053137,USR-00022332,2025-09-18,2025-09-18 18:17:06.952963995,232.99,19.22,0.0,0.0,252.21,Credit Card,completed,control
ORD-00004422,SES-000053140,USR-00024393,2025-09-18,2025-09-18 18:39:42.031784382,68.49,5.09,5.99,6.85,72.72,Apple Pay,completed,control
ORD-00004423,SES-000053143,USR-00028109,2025-09-18,2025-09-18 18:52:22.883914381,352.96,29.12,0.0,0.0,382.08,Credit Card,completed,treatment
ORD-00004424,SES-000053144,USR-00005441,2025-09-18,2025-09-18 18:52:24.551340395,783.96,58.21,0.0,78.4,763.77,PayPal,completed,treatment
ORD-00004425,SES-000053151,USR-00022486,2025-09-18,2025-09-18 19:16:19.248046318,343.48,25.5,0.0,34.35,334.63,Credit Card,completed,treatment
ORD-00004426,SES-000053152,USR-00005088,2025-09-18,2025-09-18 19:15:17.283030812,204.97,15.22,0.0,20.5,199.69,PayPal,completed,treatment
ORD-00004427,SES-000053169,USR-00009642,2025-09-18,2025-09-18 20:33:44.875154082,170.48,12.66,0.0,17.05,166.09,Apple Pay,completed,treatment
ORD-00004428,SES-000053176,USR-00004783,2025-09-18,2025-09-18 21:01:33.561423658,429.98,31.93,0.0,43.0,418.91,PayPal,completed,control
ORD-00004429,SES-000053194,USR-00026226,2025-09-18,2025-09-18 22:21:52.709507847,146.48,12.08,0.0,0.0,158.56,Klarna,completed,control
ORD-00004430,SES-000053195,USR-00005628,2025-09-18,2025-09-18 22:21:43.815677127,429.98,35.47,0.0,0.0,465.45,Apple Pay,completed,control
ORD-00004431,SES-000053218,USR-00001418,2025-09-19,2025-09-19 00:42:57.480277445,105.98,7.87,0.0,10.6,103.25,Credit Card,completed,treatment
ORD-00004432,SES-000053239,USR-00000410,2025-09-19,2025-09-19 02:19:05.042953489,64.99,4.83,5.99,6.5,69.31,Credit Card,completed,treatment
ORD-00004433,SES-000053241,USR-00003805,2025-09-19,2025-09-19 02:27:51.279929567,100.99,7.5,0.0,10.1,98.39,Apple Pay,completed,control
ORD-00004434,SES-000053266,USR-00015290,2025-09-19,2025-09-19 04:19:11.967962794,427.47,35.27,0.0,0.0,462.74,Credit Card,completed,control
ORD-00004435,SES-000053312,USR-00003062,2025-09-19,2025-09-19 06:56:12.872255011,715.96,53.16,0.0,71.6,697.52,Apple Pay,completed,control
ORD-00004436,SES-000053336,USR-00025658,2025-09-19,2025-09-19 08:06:52.581757529,713.97,53.01,0.0,71.4,695.58,Credit Card,completed,control
ORD-00004437,SES-000053338,USR-00004235,2025-09-19,2025-09-19 08:07:21.396067942,107.98,8.02,0.0,10.8,105.2,Credit Card,completed,control
ORD-00004438,SES-000053343,USR-00024310,2025-09-19,2025-09-19 08:22:50.497583869,458.46,34.04,0.0,45.85,446.65,PayPal,completed,control
ORD-00004439,SES-000053345,USR-00010008,2025-09-19,2025-09-19 08:32:17.269954482,1123.96,83.45,0.0,112.4,1095.01,Credit Card,completed,control
ORD-00004440,SES-000053361,USR-00022781,2025-09-19,2025-09-19 09:14:03.009229742,77.99,5.79,0.0,7.8,75.98,Apple Pay,completed,control
ORD-00004441,SES-000053382,USR-00022261,2025-09-19,2025-09-19 10:27:25.474527570,193.47,15.96,0.0,0.0,209.43,Credit Card,completed,treatment
ORD-00004442,SES-000053400,USR-00008238,2025-09-19,2025-09-19 11:42:21.995220492,83.49,6.2,0.0,8.35,81.34,PayPal,completed,control
ORD-00004443,SES-000053404,USR-00001548,2025-09-19,2025-09-19 12:10:50.447430462,34.99,2.89,5.99,0.0,43.87,Credit Card,completed,treatment
ORD-00004444,SES-000053409,USR-00001285,2025-09-19,2025-09-19 12:33:38.838317603,179.99,14.85,0.0,0.0,194.84,Apple Pay,completed,control
ORD-00004445,SES-000053427,USR-00024214,2025-09-19,2025-09-19 13:57:20.027748133,270.98,20.12,0.0,27.1,264.0,Klarna,completed,treatment
ORD-00004446,SES-000053435,USR-00012410,2025-09-19,2025-09-19 14:07:31.632170176,110.99,8.24,0.0,11.1,108.13,PayPal,completed,treatment
ORD-00004447,SES-000053437,USR-00006948,2025-09-19,2025-09-19 14:16:04.591388224,469.97,34.9,0.0,47.0,457.87,Apple Pay,completed,treatment
ORD-00004448,SES-000053469,USR-00026205,2025-09-19,2025-09-19 16:42:01.326271673,354.47,29.24,0.0,0.0,383.71,Credit Card,completed,treatment
ORD-00004449,SES-000053472,USR-00010910,2025-09-19,2025-09-19 16:52:07.043660547,203.99,15.15,0.0,20.4,198.74,Apple Pay,completed,treatment
ORD-00004450,SES-000053473,USR-00024371,2025-09-19,2025-09-19 17:01:58.962313057,151.98,11.28,0.0,15.2,148.06,Credit Card,completed,treatment
ORD-00004451,SES-000053476,USR-00011068,2025-09-19,2025-09-19 17:02:22.706931643,77.97,5.79,0.0,7.8,75.96,PayPal,completed,treatment
ORD-00004452,SES-000053477,USR-00024172,2025-09-19,2025-09-19 17:03:52.542946469,143.99,10.69,0.0,14.4,140.28,PayPal,completed,treatment
ORD-00004453,SES-000053491,USR-00002735,2025-09-19,2025-09-19 17:54:07.621820561,83.99,6.24,0.0,8.4,81.83,Apple Pay,completed,treatment
ORD-00004454,SES-000053496,USR-00017324,2025-09-19,2025-09-19 18:08:51.461076927,51.99,4.29,5.99,0.0,62.27,Apple Pay,completed,treatment
ORD-00004455,SES-000053505,USR-00005845,2025-09-19,2025-09-19 18:23:40.882961485,115.99,8.61,0.0,11.6,113.0,Apple Pay,completed,control
ORD-00004456,SES-000053508,USR-00009397,2025-09-19,2025-09-19 18:32:56.666068379,154.47,12.74,0.0,0.0,167.21,Apple Pay,completed,control
ORD-00004457,SES-000053521,USR-00002446,2025-09-19,2025-09-19 19:28:18.403787348,77.49,5.75,0.0,7.75,75.49,PayPal,completed,treatment
ORD-00004458,SES-000053533,USR-00005070,2025-09-19,2025-09-19 20:10:17.780864351,77.97,6.43,0.0,0.0,84.4,PayPal,completed,control
ORD-00004459,SES-000053548,USR-00027514,2025-09-19,2025-09-19 21:26:09.964656877,64.99,4.83,5.99,6.5,69.31,Apple Pay,completed,treatment
ORD-00004460,SES-000053563,USR-00020717,2025-09-19,2025-09-19 22:26:56.229047723,25.99,1.93,5.99,2.6,31.31,PayPal,completed,control
ORD-00004461,SES-000053567,USR-00017922,2025-09-19,2025-09-19 22:35:47.661826800,68.49,5.65,5.99,0.0,80.13,Credit Card,completed,treatment
ORD-00004462,SES-000053571,USR-00009400,2025-09-19,2025-09-19 22:54:12.225902104,94.98,7.05,0.0,9.5,92.53,Credit Card,completed,control
ORD-00004463,SES-000053578,USR-00014150,2025-09-19,2025-09-19 23:30:19.374478669,105.99,8.74,0.0,0.0,114.73,PayPal,completed,treatment
ORD-00004464,SES-000053582,USR-00004513,2025-09-19,2025-09-19 23:38:33.750679936,73.99,5.49,5.99,7.4,78.07,Klarna,completed,control
ORD-00004465,SES-000053585,USR-00020216,2025-09-19,2025-09-19 23:58:54.254159433,179.99,14.11,0.0,9.0,185.1,Credit Card,completed,control
ORD-00004466,SES-000053591,USR-00012529,2025-09-20,2025-09-20 00:47:09.152278097,351.98,26.13,0.0,35.2,342.91,Apple Pay,completed,treatment
ORD-00004467,SES-000053624,USR-00017893,2025-09-20,2025-09-20 02:45:10.167228728,275.99,20.49,0.0,27.6,268.88,Klarna,completed,treatment
ORD-00004468,SES-000053670,USR-00019893,2025-09-20,2025-09-20 05:28:47.745943901,477.97,35.49,0.0,47.8,465.66,Apple Pay,completed,treatment
ORD-00004469,SES-000053678,USR-00009934,2025-09-20,2025-09-20 06:05:00.407918831,98.99,8.17,0.0,0.0,107.16,Credit Card,completed,treatment
ORD-00004470,SES-000053691,USR-00026454,2025-09-20,2025-09-20 06:36:42.989904528,62.99,4.68,5.99,6.3,67.36,Credit Card,completed,treatment
ORD-00004471,SES-000053694,USR-00020187,2025-09-20,2025-09-20 06:49:25.813018036,22.99,1.9,5.99,0.0,30.88,PayPal,completed,treatment
ORD-00004472,SES-000053702,USR-00011269,2025-09-20,2025-09-20 07:09:48.027751605,77.49,5.75,0.0,7.75,75.49,Apple Pay,completed,treatment
ORD-00004473,SES-000053718,USR-00000023,2025-09-20,2025-09-20 08:07:55.521609974,41.99,3.29,5.99,2.1,49.17,Credit Card,completed,control
ORD-00004474,SES-000053729,USR-00009999,2025-09-20,2025-09-20 09:01:10.874312846,239.97,19.8,0.0,0.0,259.77,Credit Card,completed,control
ORD-00004475,SES-000053744,USR-00010205,2025-09-20,2025-09-20 10:16:13.250186750,94.99,7.05,0.0,9.5,92.54,Apple Pay,completed,treatment
ORD-00004476,SES-000053754,USR-00025276,2025-09-20,2025-09-20 10:40:21.401073394,100.99,7.5,0.0,10.1,98.39,Credit Card,completed,treatment
ORD-00004477,SES-000053765,USR-00008226,2025-09-20,2025-09-20 11:37:05.469834732,41.99,3.46,5.99,0.0,51.44,Credit Card,completed,control
ORD-00004478,SES-000053777,USR-00004949,2025-09-20,2025-09-20 12:09:53.232632953,144.47,11.92,0.0,0.0,156.39,Credit Card,completed,control
ORD-00004479,SES-000053839,USR-00012274,2025-09-20,2025-09-20 15:32:41.546586659,82.99,6.16,0.0,8.3,80.85,Credit Card,completed,treatment
ORD-00004480,SES-000053850,USR-00016074,2025-09-20,2025-09-20 15:59:09.131291977,107.49,7.98,0.0,10.75,104.72,Apple Pay,completed,control
ORD-00004481,SES-000053856,USR-00007883,2025-09-20,2025-09-20 16:06:44.629072720,186.48,15.38,0.0,0.0,201.86,Credit Card,completed,control
ORD-00004482,SES-000053878,USR-00029264,2025-09-20,2025-09-20 17:01:14.601961122,213.48,15.85,0.0,21.35,207.98,Credit Card,completed,control
ORD-00004483,SES-000053879,USR-00017371,2025-09-20,2025-09-20 17:05:14.739057207,244.99,18.19,0.0,24.5,238.68,Credit Card,completed,control
ORD-00004484,SES-000053889,USR-00023860,2025-09-20,2025-09-20 17:31:13.724498792,514.47,38.2,0.0,51.45,501.22,PayPal,completed,treatment
ORD-00004485,SES-000053904,USR-00020336,2025-09-20,2025-09-20 18:33:54.113898139,283.96,23.43,0.0,0.0,307.39,Credit Card,completed,control
ORD-00004486,SES-000053906,USR-00009419,2025-09-20,2025-09-20 18:40:17.724602406,284.47,23.47,0.0,0.0,307.94,Apple Pay,completed,control
ORD-00004487,SES-000053908,USR-00020641,2025-09-20,2025-09-20 18:49:37.142898019,673.97,55.6,0.0,0.0,729.57,Apple Pay,completed,control
ORD-00004488,SES-000053910,USR-00010240,2025-09-20,2025-09-20 18:52:54.824142921,179.99,13.36,0.0,18.0,175.35,Apple Pay,completed,treatment
ORD-00004489,SES-000053912,USR-00001255,2025-09-20,2025-09-20 18:52:11.391941282,42.49,3.15,5.99,4.25,47.38,Apple Pay,completed,control
ORD-00004490,SES-000053916,USR-00019407,2025-09-20,2025-09-20 19:12:53.330034199,86.98,6.46,0.0,8.7,84.74,Credit Card,completed,control
ORD-00004491,SES-000053929,USR-00014878,2025-09-20,2025-09-20 20:13:08.179044829,398.48,29.59,0.0,39.85,388.22,Klarna,completed,control
ORD-00004492,SES-000053964,USR-00014761,2025-09-20,2025-09-20 22:35:58.665217357,387.98,32.01,0.0,0.0,419.99,Apple Pay,completed,control
ORD-00004493,SES-000053965,USR-00004885,2025-09-20,2025-09-20 22:43:15.027616752,221.98,18.31,0.0,0.0,240.29,PayPal,completed,treatment
ORD-00004494,SES-000053969,USR-00000140,2025-09-20,2025-09-20 23:08:29.901376143,134.48,9.98,0.0,13.45,131.01,PayPal,completed,treatment
ORD-00004495,SES-000053973,USR-00024412,2025-09-20,2025-09-20 23:20:56.732577058,37.49,2.78,5.99,3.75,42.51,Klarna,completed,control
ORD-00004496,SES-000053992,USR-00020212,2025-09-21,2025-09-21 00:31:24.849338141,180.99,13.44,0.0,18.1,176.33,Credit Card,completed,treatment
ORD-00004497,SES-000053995,USR-00012203,2025-09-21,2025-09-21 00:53:57.221497992,24.99,2.06,5.99,0.0,33.04,Credit Card,completed,control
ORD-00004498,SES-000053996,USR-00003640,2025-09-21,2025-09-21 01:06:54.210337714,36.99,2.75,5.99,3.7,42.03,Credit Card,completed,control
ORD-00004499,SES-000054022,USR-00020404,2025-09-21,2025-09-21 03:06:07.272098160,632.47,52.18,0.0,0.0,684.65,Apple Pay,completed,control
ORD-00004500,SES-000054035,USR-00005831,2025-09-21,2025-09-21 04:01:16.728829840,150.48,12.41,0.0,0.0,162.89,Credit Card,completed,control
ORD-00004501,SES-000054036,USR-00018620,2025-09-21,2025-09-21 04:13:10.440308550,300.98,24.83,0.0,0.0,325.81,PayPal,completed,control
ORD-00004502,SES-000054037,USR-00014729,2025-09-21,2025-09-21 04:17:23.696057384,25.99,1.93,5.99,2.6,31.31,Credit Card,completed,treatment
ORD-00004503,SES-000054049,USR-00016371,2025-09-21,2025-09-21 05:18:40.145829294,202.47,16.7,0.0,0.0,219.17,Klarna,completed,treatment
ORD-00004504,SES-000054070,USR-00023459,2025-09-21,2025-09-21 06:26:54.017277086,411.98,30.59,0.0,41.2,401.37,Credit Card,completed,control
ORD-00004505,SES-000054078,USR-00010056,2025-09-21,2025-09-21 07:06:29.017012803,100.99,7.5,0.0,10.1,98.39,PayPal,completed,control
ORD-00004506,SES-000054085,USR-00007396,2025-09-21,2025-09-21 07:16:18.742447555,70.49,5.82,5.99,0.0,82.3,Credit Card,completed,treatment
ORD-00004507,SES-000054091,USR-00026195,2025-09-21,2025-09-21 07:29:25.656038705,162.99,13.45,0.0,0.0,176.44,Credit Card,completed,control
