session_id,user_id,session_start,session_end,session_date,session_duration_seconds,device_type,traffic_source,country,customer_segment,ab_variant,is_returning_user,has_landing_page,has_product_view,has_add_to_cart,has_checkout_started,has_payment_started,has_purchase,reached_landing_page,reached_product_view,reached_add_to_cart,reached_checkout_started,reached_payment_started,reached_purchase,furthest_step_reached,funnel_stage_order,funnel_stage_reached,total_events_count,order_id,order_revenue,is_converting_session
SES-000079669,USR-00008224,2025-11-17 07:48:31,2025-11-17 07:48:59.388503,2025-11-17,28,Mobile,Email,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000079716,USR-00019333,2025-11-17 10:13:43,2025-11-17 10:13:48.975159,2025-11-17,5,Mobile,Direct,CA,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000079743,USR-00027044,2025-11-17 11:32:37,2025-11-17 11:32:54.309376,2025-11-17,17,Mobile,Direct,US,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000079793,USR-00028237,2025-11-17 15:18:20,2025-11-17 15:20:23.51247,2025-11-17,123,Tablet,Direct,US,Regular,control,true,true,true,true,true,true,false,1,1,1,1,1,0,5,5,5_payment_started,5,,0.000,0
SES-000079910,USR-00013348,2025-11-17 20:30:04,2025-11-17 20:30:41.042217,2025-11-17,37,Desktop,Email,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080020,USR-00004021,2025-11-18 01:36:18,2025-11-18 01:36:49.115946,2025-11-18,31,Mobile,Organic Search,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080043,USR-00029475,2025-11-18 02:32:56,2025-11-18 02:33:32.966372,2025-11-18,36,Mobile,Direct,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080087,USR-00007977,2025-11-18 05:00:01,2025-11-18 05:02:37.794503,2025-11-18,156,Mobile,Email,US,VIP,treatment,true,true,true,true,true,true,false,1,1,1,1,1,0,5,5,5_payment_started,5,,0.000,0
SES-000080099,USR-00011671,2025-11-18 05:22:47,2025-11-18 05:24:24.98901,2025-11-18,97,Desktop,Email,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080162,USR-00018750,2025-11-18 08:09:57,2025-11-18 08:11:49.160281,2025-11-18,112,Tablet,Organic Search,US,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000080172,USR-00002904,2025-11-18 08:47:31,2025-11-18 08:49:32.615125,2025-11-18,121,Tablet,Email,US,VIP,treatment,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000080181,USR-00018528,2025-11-18 09:16:30,2025-11-18 09:18:07.780926,2025-11-18,97,Desktop,Organic Search,FR,Regular,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000080190,USR-00010071,2025-11-18 09:46:00,2025-11-18 09:46:34.547019,2025-11-18,34,Desktop,Email,UK,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000080210,USR-00019444,2025-11-18 10:53:10,2025-11-18 10:53:31.720985,2025-11-18,21,Desktop,Email,US,Bargain,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000080246,USR-00016094,2025-11-18 12:24:47,2025-11-18 12:25:18.180519,2025-11-18,31,Mobile,Organic Search,DE,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000080250,USR-00028879,2025-11-18 12:31:37,2025-11-18 12:32:27.362693,2025-11-18,50,Desktop,Email,UK,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080266,USR-00024657,2025-11-18 13:33:33,2025-11-18 13:34:27.422812,2025-11-18,54,Mobile,Email,UK,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080392,USR-00026939,2025-11-18 20:20:59,2025-11-18 20:21:33.431352,2025-11-18,34,Mobile,Organic Search,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080408,USR-00015429,2025-11-18 21:24:22,2025-11-18 21:27:24.204879,2025-11-18,182,Mobile,Organic Search,CA,Regular,control,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000080418,USR-00005712,2025-11-18 21:50:12,2025-11-18 21:50:38.091429,2025-11-18,26,Tablet,Organic Search,DE,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000080449,USR-00016053,2025-11-18 23:17:48,2025-11-18 23:18:32.395697,2025-11-18,44,Mobile,Direct,CA,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080499,USR-00015190,2025-11-19 01:57:46,2025-11-19 01:58:20.446631,2025-11-19,34,Mobile,Direct,CA,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080582,USR-00010214,2025-11-19 07:15:27,2025-11-19 07:15:47.81193,2025-11-19,20,Tablet,Direct,FR,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080589,USR-00007623,2025-11-19 07:34:17,2025-11-19 07:34:48.353467,2025-11-19,31,Mobile,Organic Search,CA,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000080601,USR-00010600,2025-11-19 08:07:04,2025-11-19 08:07:54.12905,2025-11-19,50,Desktop,Direct,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080643,USR-00004674,2025-11-19 10:01:59,2025-11-19 10:03:33.683448,2025-11-19,94,Mobile,Email,UK,VIP,treatment,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000080672,USR-00012932,2025-11-19 11:14:39,2025-11-19 11:14:47.232686,2025-11-19,8,Desktop,Organic Search,US,Bargain,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000080708,USR-00028531,2025-11-19 12:40:18,2025-11-19 12:40:44.219539,2025-11-19,26,Desktop,Social,FR,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000080726,USR-00001074,2025-11-19 13:23:18,2025-11-19 13:23:48.812748,2025-11-19,30,Tablet,Direct,UK,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000080738,USR-00029185,2025-11-19 14:13:49,2025-11-19 14:14:27.105359,2025-11-19,38,Mobile,Organic Search,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080765,USR-00023413,2025-11-19 15:50:03,2025-11-19 15:50:17.764525,2025-11-19,14,Mobile,Organic Search,DE,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000080773,USR-00027262,2025-11-19 16:10:22,2025-11-19 16:11:10.160901,2025-11-19,48,Mobile,Email,FR,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080812,USR-00001895,2025-11-19 17:48:44,2025-11-19 17:49:40.043627,2025-11-19,56,Mobile,Organic Search,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080839,USR-00023740,2025-11-19 18:55:41,2025-11-19 18:55:51.543419,2025-11-19,10,Tablet,Direct,DE,Bargain,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000080898,USR-00012855,2025-11-19 22:22:33,2025-11-19 22:22:59.540493,2025-11-19,26,Mobile,Email,FR,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000080949,USR-00001042,2025-11-20 00:55:58,2025-11-20 00:56:27.134856,2025-11-20,29,Tablet,Email,FR,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080972,USR-00019149,2025-11-20 02:16:16,2025-11-20 02:16:49.571715,2025-11-20,33,Desktop,Direct,US,Bargain,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000080982,USR-00005783,2025-11-20 02:43:20,2025-11-20 02:44:48.213322,2025-11-20,88,Desktop,Email,UK,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000081006,USR-00024932,2025-11-20 03:41:11,2025-11-20 03:43:02.160286,2025-11-20,111,Desktop,Organic Search,US,Regular,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000081069,USR-00006456,2025-11-20 07:27:41,2025-11-20 07:28:18.154614,2025-11-20,37,Mobile,Email,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000081076,USR-00015714,2025-11-20 08:02:51,2025-11-20 08:03:22.731877,2025-11-20,31,Mobile,Paid Search,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000081125,USR-00013560,2025-11-20 10:39:55,2025-11-20 10:40:13.206376,2025-11-20,18,Desktop,Organic Search,FR,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000081300,USR-00016142,2025-11-20 20:48:57,2025-11-20 20:49:39.843035,2025-11-20,42,Mobile,Direct,US,VIP,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000081458,USR-00017592,2025-11-21 05:26:00,2025-11-21 05:28:18.862976,2025-11-21,138,Mobile,Direct,DE,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000081534,USR-00002335,2025-11-21 09:24:08,2025-11-21 09:24:25.10176,2025-11-21,17,Desktop,Email,UK,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000081627,USR-00019058,2025-11-21 13:42:40,2025-11-21 13:43:21.523208,2025-11-21,41,Mobile,Direct,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000081670,USR-00004735,2025-11-21 15:57:39,2025-11-21 15:57:55.3852,2025-11-21,16,Tablet,Direct,US,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000081677,USR-00004780,2025-11-21 16:21:13,2025-11-21 16:21:57.969403,2025-11-21,44,Mobile,Paid Search,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000081718,USR-00022805,2025-11-21 18:20:40,2025-11-21 18:21:03.950498,2025-11-21,23,Desktop,Organic Search,CA,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000081724,USR-00005909,2025-11-21 18:37:06,2025-11-21 18:37:35.480553,2025-11-21,29,Mobile,Direct,UK,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000081816,USR-00009229,2025-11-21 22:34:01,2025-11-21 22:35:47.240182,2025-11-21,106,Desktop,Direct,US,Bargain,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000081830,USR-00028022,2025-11-21 23:35:11,2025-11-21 23:35:35.206712,2025-11-21,24,Tablet,Direct,UK,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000081903,USR-00019544,2025-11-22 02:43:20,2025-11-22 02:47:39.04935,2025-11-22,259,Desktop,Direct,US,Regular,control,true,true,true,true,true,true,false,1,1,1,1,1,0,5,5,5_payment_started,5,,0.000,0
SES-000081924,USR-00016896,2025-11-22 04:01:01,2025-11-22 04:01:26.383133,2025-11-22,25,Desktop,Email,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000081998,USR-00025380,2025-11-22 07:33:59,2025-11-22 07:34:05.511677,2025-11-22,6,Desktop,Direct,CA,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082017,USR-00000905,2025-11-22 08:31:45,2025-11-22 08:32:39.011452,2025-11-22,54,Desktop,Direct,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000082050,USR-00000129,2025-11-22 09:53:53,2025-11-22 09:54:45.582483,2025-11-22,52,Tablet,Organic Search,UK,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000082052,USR-00002904,2025-11-22 09:57:45,2025-11-22 09:58:43.61077,2025-11-22,58,Tablet,Direct,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000082102,USR-00003552,2025-11-22 12:38:34,2025-11-22 12:40:38.674086,2025-11-22,124,Mobile,Organic Search,US,Bargain,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000082167,USR-00016221,2025-11-22 15:52:51,2025-11-22 15:53:30.103306,2025-11-22,39,Desktop,Social,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000082190,USR-00010785,2025-11-22 16:51:07,2025-11-22 16:51:27.049529,2025-11-22,20,Mobile,Direct,UK,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082223,USR-00013865,2025-11-22 18:38:19,2025-11-22 18:38:49.84308,2025-11-22,30,Mobile,Direct,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000082230,USR-00000028,2025-11-22 18:52:39,2025-11-22 18:53:04.778401,2025-11-22,25,Mobile,Email,US,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000082255,USR-00008021,2025-11-22 20:15:40,2025-11-22 20:16:12.938148,2025-11-22,32,Desktop,Direct,CA,Bargain,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082257,USR-00025296,2025-11-22 20:26:25,2025-11-22 20:26:48.113116,2025-11-22,23,Mobile,Email,CA,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082263,USR-00023447,2025-11-22 20:55:34,2025-11-22 20:55:46.173341,2025-11-22,12,Mobile,Email,AU,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082269,USR-00002091,2025-11-22 21:17:55,2025-11-22 21:18:29.634341,2025-11-22,34,Mobile,Paid Search,AU,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082284,USR-00026602,2025-11-22 21:55:32,2025-11-22 21:55:45.233092,2025-11-22,13,Mobile,Direct,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082290,USR-00029776,2025-11-22 22:23:08,2025-11-22 22:24:18.365453,2025-11-22,70,Mobile,Direct,DE,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000082306,USR-00006277,2025-11-22 22:59:02,2025-11-22 23:00:36.604537,2025-11-22,94,Mobile,Email,US,Regular,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000082309,USR-00017709,2025-11-22 23:10:26,2025-11-22 23:10:54.387955,2025-11-22,28,Mobile,Organic Search,UK,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082329,USR-00015856,2025-11-23 00:06:01,2025-11-23 00:06:59.96941,2025-11-23,58,Mobile,Direct,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000082402,USR-00007648,2025-11-23 04:32:26,2025-11-23 04:32:43.724045,2025-11-23,17,Mobile,Social,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082439,USR-00010204,2025-11-23 06:42:25,2025-11-23 06:43:09.458307,2025-11-23,44,Desktop,Direct,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000082524,USR-00016291,2025-11-23 11:48:47,2025-11-23 11:50:08.874751,2025-11-23,81,Tablet,Paid Search,US,VIP,treatment,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000082610,USR-00001810,2025-11-23 16:13:33,2025-11-23 16:13:48.092558,2025-11-23,15,Mobile,Social,US,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082697,USR-00006292,2025-11-23 21:19:56,2025-11-23 21:20:15.882096,2025-11-23,19,Mobile,Organic Search,UK,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082704,USR-00014924,2025-11-23 21:33:02,2025-11-23 21:33:35.967208,2025-11-23,33,Mobile,Email,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082740,USR-00025230,2025-11-23 22:55:19,2025-11-23 22:55:54.736125,2025-11-23,35,Desktop,Email,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000082773,USR-00011570,2025-11-24 00:47:43,2025-11-24 00:53:46.310288,2025-11-24,363,Mobile,Direct,US,Regular,control,true,true,true,true,true,true,false,1,1,1,1,1,0,5,5,5_payment_started,5,,0.000,0
SES-000082783,USR-00026164,2025-11-24 01:03:07,2025-11-24 01:03:58.452492,2025-11-24,51,Mobile,Email,US,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000082835,USR-00021990,2025-11-24 03:25:20,2025-11-24 03:26:54.660225,2025-11-24,94,Desktop,Email,FR,VIP,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000082836,USR-00015665,2025-11-24 03:25:28,2025-11-24 03:26:11.606641,2025-11-24,43,Mobile,Email,US,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000082867,USR-00023607,2025-11-24 05:23:08,2025-11-24 05:23:37.817303,2025-11-24,29,Mobile,Direct,US,Bargain,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082869,USR-00029477,2025-11-24 05:26:30,2025-11-24 05:26:45.319589,2025-11-24,15,Desktop,Paid Search,DE,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082909,USR-00001984,2025-11-24 06:52:49,2025-11-24 06:53:08.630215,2025-11-24,19,Mobile,Organic Search,AU,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000082961,USR-00026303,2025-11-24 09:28:09,2025-11-24 09:28:31.648122,2025-11-24,22,Mobile,Direct,UK,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000083041,USR-00016571,2025-11-24 13:58:38,2025-11-24 13:59:10.54569,2025-11-24,32,Desktop,Direct,US,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000083105,USR-00014245,2025-11-24 16:43:03,2025-11-24 16:43:46.91533,2025-11-24,43,Tablet,Social,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000083107,USR-00029164,2025-11-24 16:50:01,2025-11-24 16:50:11.474455,2025-11-24,10,Mobile,Email,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000083136,USR-00015872,2025-11-24 17:59:55,2025-11-24 18:00:11.549253,2025-11-24,16,Desktop,Direct,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000083165,USR-00024278,2025-11-24 19:16:09,2025-11-24 19:17:20.423949,2025-11-24,71,Desktop,Organic Search,AU,Bargain,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000083170,USR-00008022,2025-11-24 19:23:04,2025-11-24 19:23:38.854533,2025-11-24,34,Mobile,Email,US,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000083179,USR-00028818,2025-11-24 19:56:38,2025-11-24 19:57:16.851579,2025-11-24,38,Mobile,Organic Search,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000083224,USR-00024408,2025-11-24 22:08:17,2025-11-24 22:09:02.917145,2025-11-24,45,Desktop,Paid Search,UK,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000083233,USR-00019933,2025-11-24 22:38:19,2025-11-24 22:38:53.142572,2025-11-24,34,Tablet,Referral,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000083254,USR-00023447,2025-11-24 23:29:44,2025-11-24 23:30:00.308414,2025-11-24,16,Mobile,Organic Search,AU,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000083316,USR-00019241,2025-11-25 02:48:17,2025-11-25 02:48:23.38357,2025-11-25,6,Mobile,Organic Search,CA,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000083346,USR-00022184,2025-11-25 04:32:13,2025-11-25 04:32:40.648562,2025-11-25,27,Tablet,Organic Search,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000083349,USR-00022584,2025-11-25 04:44:27,2025-11-25 04:44:56.283602,2025-11-25,29,Mobile,Direct,US,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000083363,USR-00005369,2025-11-25 05:41:23,2025-11-25 05:41:57.445552,2025-11-25,34,Mobile,Social,US,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000083391,USR-00004707,2025-11-25 06:48:52,2025-11-25 06:49:23.035862,2025-11-25,31,Mobile,Direct,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000083436,USR-00029229,2025-11-25 08:53:34,2025-11-25 08:55:33.225951,2025-11-25,119,Desktop,Social,US,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000083444,USR-00001747,2025-11-25 09:09:43,2025-11-25 09:09:55.598811,2025-11-25,12,Mobile,Email,AU,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
