order_id,session_id,user_id,order_timestamp,order_date,status,subtotal,subtotal_amount,shipping_fee,shipping_amount,tax_amount,discount_amount,total_amount,payment_method,ab_variant,item_count,total_items_count,distinct_products_count,total_cost,total_cogs,gross_margin_amount,gross_profit,margin_rate,primary_product_category,user_order_sequence,is_first_order,is_repeat_order,days_since_prior_order,days_since_user_signup,device_type,traffic_source,country,customer_segment
ORD-00004447,SES-000053437,USR-00006948,2025-09-19 14:16:04.591388,2025-09-19,completed,469.970,469.970,0.000,0.000,34.900,47.000,457.870,Apple Pay,treatment,3,3,3,261.910,261.910,208.060,208.060,0.4427091090920697,Sports & Outdoors,1,true,false,,129,Mobile,Email,UK,VIP
ORD-00004448,SES-000053469,USR-00026205,2025-09-19 16:42:01.326271,2025-09-19,completed,354.470,354.470,0.000,0.000,29.240,0.000,383.710,Credit Card,treatment,3,3,3,199.160,199.160,155.310,155.310,0.43814709284283576,Sports & Outdoors,1,true,false,,28,Desktop,Direct,US,Regular
ORD-00004449,SES-000053472,USR-00010910,2025-09-19 16:52:07.04366,2025-09-19,completed,203.990,203.990,0.000,0.000,15.150,20.400,198.740,Apple Pay,treatment,1,1,1,113.880,113.880,90.110,90.110,0.4417373400656895,Electronics,1,true,false,,7,Mobile,Direct,US,VIP
ORD-00004450,SES-000053473,USR-00024371,2025-09-19 17:01:58.962313,2025-09-19,completed,151.980,151.980,0.000,0.000,11.280,15.200,148.060,Credit Card,treatment,2,2,1,40.240,40.240,111.740,111.740,0.7352283195157258,Beauty & Personal Care,2,false,true,100,100,Desktop,Email,US,VIP
ORD-00004451,SES-000053476,USR-00011068,2025-09-19 17:02:22.706931,2025-09-19,completed,77.970,77.970,0.000,0.000,5.790,7.800,75.960,PayPal,treatment,3,3,1,28.110,28.110,49.860,49.860,0.6394767218160831,Beauty & Personal Care,1,true,false,,253,Desktop,Email,US,VIP
ORD-00004452,SES-000053477,USR-00024172,2025-09-19 17:03:52.542946,2025-09-19,completed,143.990,143.990,0.000,0.000,10.690,14.400,140.280,PayPal,treatment,1,1,1,66.170,66.170,77.820,77.820,0.5404541982082088,Sports & Outdoors,1,true,false,,33,Desktop,Email,FR,VIP
ORD-00004453,SES-000053491,USR-00002735,2025-09-19 17:54:07.62182,2025-09-19,completed,83.990,83.990,0.000,0.000,6.240,8.400,81.830,Apple Pay,treatment,1,1,1,34.490,34.490,49.500,49.500,0.5893558756994881,Apparel,3,false,true,4,33,Desktop,Email,US,VIP
ORD-00004454,SES-000053496,USR-00017324,2025-09-19 18:08:51.461076,2025-09-19,completed,51.990,51.990,5.990,5.990,4.290,0.000,62.270,Apple Pay,treatment,1,1,1,14.600,14.600,37.390,37.390,0.7191767647624543,Beauty & Personal Care,1,true,false,,18,Mobile,Organic Search,UK,Regular
ORD-00004455,SES-000053505,USR-00005845,2025-09-19 18:23:40.882961,2025-09-19,completed,115.990,115.990,0.000,0.000,8.610,11.600,113.000,Apple Pay,control,1,1,1,58.280,58.280,57.710,57.710,0.4975428916285887,Sports & Outdoors,2,false,true,22,58,Desktop,Email,US,VIP
ORD-00004456,SES-000053508,USR-00009397,2025-09-19 18:32:56.666068,2025-09-19,completed,154.470,154.470,0.000,0.000,12.740,0.000,167.210,Apple Pay,control,3,3,3,77.700,77.700,76.770,76.770,0.49698970673917264,Sports & Outdoors,1,true,false,,68,Desktop,Organic Search,UK,Regular
ORD-00004457,SES-000053521,USR-00002446,2025-09-19 19:28:18.403787,2025-09-19,completed,77.490,77.490,0.000,0.000,5.750,7.750,75.490,PayPal,treatment,1,1,1,36.230,36.230,41.260,41.260,0.5324558007484836,Apparel,2,false,true,8,15,Tablet,Direct,US,VIP
ORD-00004458,SES-000053533,USR-00005070,2025-09-19 20:10:17.780864,2025-09-19,completed,77.970,77.970,0.000,0.000,6.430,0.000,84.400,PayPal,control,3,3,1,28.110,28.110,49.860,49.860,0.6394767218160831,Beauty & Personal Care,1,true,false,,79,Desktop,Email,CA,Regular
ORD-00004459,SES-000053548,USR-00027514,2025-09-19 21:26:09.964656,2025-09-19,completed,64.990,64.990,5.990,5.990,4.830,6.500,69.310,Apple Pay,treatment,1,1,1,25.310,25.310,39.680,39.680,0.6105554700723188,Beauty & Personal Care,1,true,false,,248,Mobile,Direct,US,VIP
ORD-00004460,SES-000053563,USR-00020717,2025-09-19 22:26:56.229047,2025-09-19,completed,25.990,25.990,5.990,5.990,1.930,2.600,31.310,PayPal,control,1,1,1,9.370,9.370,16.620,16.620,0.6394767218160832,Beauty & Personal Care,3,false,true,23,49,Desktop,Email,US,VIP
ORD-00004461,SES-000053567,USR-00017922,2025-09-19 22:35:47.661826,2025-09-19,completed,68.490,68.490,5.990,5.990,5.650,0.000,80.130,Credit Card,treatment,1,1,1,27.500,27.500,40.990,40.990,0.598481530150387,Beauty & Personal Care,1,true,false,,95,Tablet,Organic Search,US,Regular
ORD-00004462,SES-000053571,USR-00009400,2025-09-19 22:54:12.225902,2025-09-19,completed,94.980,94.980,0.000,0.000,7.050,9.500,92.530,Credit Card,control,2,2,1,47.080,47.080,47.900,47.900,0.5043166982522636,Home & Kitchen,1,true,false,,83,Tablet,Direct,US,VIP
ORD-00004463,SES-000053578,USR-00014150,2025-09-19 23:30:19.374478,2025-09-19,completed,105.990,105.990,0.000,0.000,8.740,0.000,114.730,PayPal,treatment,1,1,1,49.950,49.950,56.040,56.040,0.5287291253891877,Home & Kitchen,1,true,false,,147,Desktop,Email,CA,Regular
ORD-00004464,SES-000053582,USR-00004513,2025-09-19 23:38:33.750679,2025-09-19,completed,73.990,73.990,5.990,5.990,5.490,7.400,78.070,Klarna,control,1,1,1,30.020,30.020,43.970,43.970,0.5942694958778214,Apparel,2,false,true,22,104,Desktop,Organic Search,US,VIP
ORD-00004465,SES-000053585,USR-00020216,2025-09-19 23:58:54.254159,2025-09-19,completed,179.990,179.990,0.000,0.000,14.110,9.000,185.100,Credit Card,control,1,1,1,102.310,102.310,77.680,77.680,0.43157953219623313,Electronics,1,true,false,,173,Desktop,Direct,CA,Regular
ORD-00004466,SES-000053591,USR-00012529,2025-09-20 00:47:09.152278,2025-09-20,completed,351.980,351.980,0.000,0.000,26.130,35.200,342.910,Apple Pay,treatment,2,2,2,196.280,196.280,155.700,155.700,0.44235467924313876,Electronics,1,true,false,,57,Desktop,Direct,CA,VIP
ORD-00004467,SES-000053624,USR-00017893,2025-09-20 02:45:10.167228,2025-09-20,completed,275.990,275.990,0.000,0.000,20.490,27.600,268.880,Klarna,treatment,1,1,1,176.160,176.160,99.830,99.830,0.36171600420305083,Electronics,3,false,true,95,229,Mobile,Direct,US,VIP
ORD-00004468,SES-000053670,USR-00019893,2025-09-20 05:28:47.745943,2025-09-20,completed,477.970,477.970,0.000,0.000,35.490,47.800,465.660,Apple Pay,treatment,3,3,2,260.700,260.700,217.270,217.270,0.4545682783438291,Home & Kitchen,1,true,false,,79,Mobile,Paid Search,UK,VIP
ORD-00004469,SES-000053678,USR-00009934,2025-09-20 06:05:00.407918,2025-09-20,completed,98.990,98.990,0.000,0.000,8.170,0.000,107.160,Credit Card,treatment,1,1,1,45.240,45.240,53.750,53.750,0.5429841398121023,Apparel,1,true,false,,181,Desktop,Direct,CA,Regular
ORD-00004470,SES-000053691,USR-00026454,2025-09-20 06:36:42.989904,2025-09-20,completed,62.990,62.990,5.990,5.990,4.680,6.300,67.360,Credit Card,treatment,1,1,1,25.510,25.510,37.480,37.480,0.5950150817590093,Beauty & Personal Care,1,true,false,,159,Tablet,Organic Search,US,VIP
ORD-00004471,SES-000053694,USR-00020187,2025-09-20 06:49:25.813018,2025-09-20,completed,22.990,22.990,5.990,5.990,1.900,0.000,30.880,PayPal,treatment,1,1,1,8.270,8.270,14.720,14.720,0.6402783819051763,Beauty & Personal Care,1,true,false,,62,Desktop,Email,UK,Bargain
ORD-00004472,SES-000053702,USR-00011269,2025-09-20 07:09:48.027751,2025-09-20,completed,77.490,77.490,0.000,0.000,5.750,7.750,75.490,Apple Pay,treatment,1,1,1,36.230,36.230,41.260,41.260,0.5324558007484836,Apparel,1,true,false,,18,Mobile,Direct,UK,VIP
ORD-00004473,SES-000053718,USR-00000023,2025-09-20 08:07:55.521609,2025-09-20,completed,41.990,41.990,5.990,5.990,3.290,2.100,49.170,Credit Card,control,1,1,1,15.180,15.180,26.810,26.810,0.6384853536556322,Apparel,1,true,false,,29,Tablet,Direct,US,Regular
ORD-00004474,SES-000053729,USR-00009999,2025-09-20 09:01:10.874312,2025-09-20,completed,239.970,239.970,0.000,0.000,19.800,0.000,259.770,Credit Card,control,3,3,3,98.870,98.870,141.100,141.100,0.5879901654373463,Electronics,1,true,false,,0,Mobile,Organic Search,CA,Regular
ORD-00004475,SES-000053744,USR-00010205,2025-09-20 10:16:13.250186,2025-09-20,completed,94.990,94.990,0.000,0.000,7.050,9.500,92.540,Apple Pay,treatment,1,1,1,52.510,52.510,42.480,42.480,0.4472049689440994,Electronics,5,false,true,36,228,Desktop,Direct,CA,VIP
ORD-00004476,SES-000053754,USR-00025276,2025-09-20 10:40:21.401073,2025-09-20,completed,100.990,100.990,0.000,0.000,7.500,10.100,98.390,Credit Card,treatment,1,1,1,42.270,42.270,58.720,58.720,0.5814437072977523,Home & Kitchen,3,false,true,52,103,Desktop,Organic Search,CA,VIP
ORD-00004477,SES-000053765,USR-00008226,2025-09-20 11:37:05.469834,2025-09-20,completed,41.990,41.990,5.990,5.990,3.460,0.000,51.440,Credit Card,control,1,1,1,15.180,15.180,26.810,26.810,0.6384853536556322,Apparel,1,true,false,,256,Desktop,Paid Search,US,Regular
ORD-00004478,SES-000053777,USR-00004949,2025-09-20 12:09:53.232632,2025-09-20,completed,144.470,144.470,0.000,0.000,11.920,0.000,156.390,Credit Card,control,3,3,2,67.890,67.890,76.580,76.580,0.5300754481899356,Home & Kitchen,1,true,false,,118,Mobile,Organic Search,US,Regular
ORD-00004479,SES-000053839,USR-00012274,2025-09-20 15:32:41.546586,2025-09-20,completed,82.990,82.990,0.000,0.000,6.160,8.300,80.850,Credit Card,treatment,1,1,1,47.750,47.750,35.240,35.240,0.42462947343053387,Electronics,2,false,true,53,143,Desktop,Direct,CA,VIP
ORD-00004480,SES-000053850,USR-00016074,2025-09-20 15:59:09.131291,2025-09-20,completed,107.490,107.490,0.000,0.000,7.980,10.750,104.720,Apple Pay,control,1,1,1,45.050,45.050,62.440,62.440,0.5808912456972741,Apparel,2,false,true,24,124,Desktop,Organic Search,US,VIP
ORD-00004481,SES-000053856,USR-00007883,2025-09-20 16:06:44.629072,2025-09-20,completed,186.480,186.480,0.000,0.000,15.380,0.000,201.860,Credit Card,control,2,2,2,98.600,98.600,87.880,87.880,0.47125697125697125,Sports & Outdoors,1,true,false,,0,Desktop,Organic Search,US,Regular
ORD-00004482,SES-000053878,USR-00029264,2025-09-20 17:01:14.601961,2025-09-20,completed,213.480,213.480,0.000,0.000,15.850,21.350,207.980,Credit Card,control,2,2,2,95.000,95.000,118.480,118.480,0.5549934420086191,Home & Kitchen,1,true,false,,69,Mobile,Email,US,VIP
ORD-00004483,SES-000053879,USR-00017371,2025-09-20 17:05:14.739057,2025-09-20,completed,244.990,244.990,0.000,0.000,18.190,24.500,238.680,Credit Card,control,1,1,1,144.790,144.790,100.200,100.200,0.40899628556267603,Electronics,1,true,false,,111,Mobile,Email,US,VIP
ORD-00004484,SES-000053889,USR-00023860,2025-09-20 17:31:13.724498,2025-09-20,completed,514.470,514.470,0.000,0.000,38.200,51.450,501.220,PayPal,treatment,3,3,3,276.900,276.900,237.570,237.570,0.4617761968627908,Home & Kitchen,2,false,true,91,131,Desktop,Email,FR,VIP
ORD-00004485,SES-000053904,USR-00020336,2025-09-20 18:33:54.113898,2025-09-20,completed,283.960,283.960,0.000,0.000,23.430,0.000,307.390,Credit Card,control,4,4,3,146.510,146.510,137.450,137.450,0.48404704888012395,Sports & Outdoors,2,false,true,136,183,Desktop,Organic Search,US,Regular
ORD-00004486,SES-000053906,USR-00009419,2025-09-20 18:40:17.724602,2025-09-20,completed,284.470,284.470,0.000,0.000,23.470,0.000,307.940,Apple Pay,control,3,3,3,149.610,149.610,134.860,134.860,0.474074594860618,Sports & Outdoors,1,true,false,,101,Desktop,Direct,CA,Regular
ORD-00004487,SES-000053908,USR-00020641,2025-09-20 18:49:37.142898,2025-09-20,completed,673.970,673.970,0.000,0.000,55.600,0.000,729.570,Apple Pay,control,3,3,2,347.790,347.790,326.180,326.180,0.48396812914521414,Sports & Outdoors,2,false,true,10,40,Tablet,Email,US,Regular
ORD-00004488,SES-000053910,USR-00010240,2025-09-20 18:52:54.824142,2025-09-20,completed,179.990,179.990,0.000,0.000,13.360,18.000,175.350,Apple Pay,treatment,1,1,1,102.310,102.310,77.680,77.680,0.43157953219623313,Electronics,3,false,true,7,19,Desktop,Direct,US,VIP
ORD-00004489,SES-000053912,USR-00001255,2025-09-20 18:52:11.391941,2025-09-20,completed,42.490,42.490,5.990,5.990,3.150,4.250,47.380,Apple Pay,control,1,1,1,17.540,17.540,24.950,24.950,0.5871969875264768,Apparel,1,true,false,,1,Mobile,Direct,US,VIP
ORD-00004490,SES-000053916,USR-00019407,2025-09-20 19:12:53.330034,2025-09-20,completed,86.980,86.980,0.000,0.000,6.460,8.700,84.740,Credit Card,control,2,2,2,46.780,46.780,40.200,40.200,0.462175212692573,Sports & Outdoors,1,true,false,,229,Tablet,Direct,US,VIP
ORD-00004491,SES-000053929,USR-00014878,2025-09-20 20:13:08.179044,2025-09-20,completed,398.480,398.480,0.000,0.000,29.590,39.850,388.220,Klarna,control,2,2,2,212.860,212.860,185.620,185.620,0.46582011644248145,Electronics,1,true,false,,5,Desktop,Organic Search,UK,VIP
ORD-00004492,SES-000053964,USR-00014761,2025-09-20 22:35:58.665217,2025-09-20,completed,387.980,387.980,0.000,0.000,32.010,0.000,419.990,Apple Pay,control,2,2,2,220.880,220.880,167.100,167.100,0.4306923037269962,Electronics,1,true,false,,52,Mobile,Organic Search,US,Regular
ORD-00004493,SES-000053965,USR-00004885,2025-09-20 22:43:15.027616,2025-09-20,completed,221.980,221.980,0.000,0.000,18.310,0.000,240.290,PayPal,treatment,2,2,1,102.320,102.320,119.660,119.660,0.5390575727543022,Apparel,1,true,false,,21,Mobile,Direct,CA,Regular
ORD-00004494,SES-000053969,USR-00000140,2025-09-20 23:08:29.901376,2025-09-20,completed,134.480,134.480,0.000,0.000,9.980,13.450,131.010,PayPal,treatment,2,2,2,63.950,63.950,70.530,70.530,0.5244646044021416,Sports & Outdoors,4,false,true,27,246,Desktop,Direct,UK,VIP
ORD-00004495,SES-000053973,USR-00024412,2025-09-20 23:20:56.732577,2025-09-20,completed,37.490,37.490,5.990,5.990,2.780,3.750,42.510,Klarna,control,1,1,1,12.610,12.610,24.880,24.880,0.6636436383035476,Beauty & Personal Care,1,true,false,,33,Desktop,Email,US,VIP
ORD-00004496,SES-000053992,USR-00020212,2025-09-21 00:31:24.849338,2025-09-21,completed,180.990,180.990,0.000,0.000,13.440,18.100,176.330,Credit Card,treatment,1,1,1,84.810,84.810,96.180,96.180,0.5314105751698989,Home & Kitchen,2,false,true,12,260,Tablet,Organic Search,CA,VIP
ORD-00004497,SES-000053995,USR-00012203,2025-09-21 00:53:57.221497,2025-09-21,completed,24.990,24.990,5.990,5.990,2.060,0.000,33.040,Credit Card,control,1,1,1,6.910,6.910,18.080,18.080,0.7234893957583033,Beauty & Personal Care,1,true,false,,38,Tablet,Direct,UK,Regular
ORD-00004498,SES-000053996,USR-00003640,2025-09-21 01:06:54.210337,2025-09-21,completed,36.990,36.990,5.990,5.990,2.750,3.700,42.030,Credit Card,control,1,1,1,11.800,11.800,25.190,25.190,0.6809948634766153,Beauty & Personal Care,2,false,true,81,82,Desktop,Direct,UK,VIP
ORD-00004499,SES-000054022,USR-00020404,2025-09-21 03:06:07.272098,2025-09-21,completed,632.470,632.470,0.000,0.000,52.180,0.000,684.650,Apple Pay,control,3,3,3,355.360,355.360,277.110,277.110,0.4381393583885402,Sports & Outdoors,1,true,false,,159,Desktop,Organic Search,UK,Bargain
ORD-00004500,SES-000054035,USR-00005831,2025-09-21 04:01:16.728829,2025-09-21,completed,150.480,150.480,0.000,0.000,12.410,0.000,162.890,Credit Card,control,2,2,2,67.730,67.730,82.750,82.750,0.5499069643806487,Sports & Outdoors,1,true,false,,42,Desktop,Direct,CA,Regular
ORD-00004501,SES-000054036,USR-00018620,2025-09-21 04:13:10.440308,2025-09-21,completed,300.980,300.980,0.000,0.000,24.830,0.000,325.810,PayPal,control,2,2,2,143.070,143.070,157.910,157.910,0.5246528008505548,Sports & Outdoors,1,true,false,,212,Desktop,Email,US,Regular
ORD-00004502,SES-000054037,USR-00014729,2025-09-21 04:17:23.696057,2025-09-21,completed,25.990,25.990,5.990,5.990,1.930,2.600,31.310,Credit Card,treatment,1,1,1,9.370,9.370,16.620,16.620,0.6394767218160832,Beauty & Personal Care,1,true,false,,144,Mobile,Organic Search,UK,VIP
ORD-00004503,SES-000054049,USR-00016371,2025-09-21 05:18:40.145829,2025-09-21,completed,202.470,202.470,0.000,0.000,16.700,0.000,219.170,Klarna,treatment,3,3,2,102.690,102.690,99.780,99.780,0.4928137501852126,Home & Kitchen,1,true,false,,25,Mobile,Organic Search,US,Regular
ORD-00004504,SES-000054070,USR-00023459,2025-09-21 06:26:54.017277,2025-09-21,completed,411.980,411.980,0.000,0.000,30.590,41.200,401.370,Credit Card,control,2,2,1,246.700,246.700,165.280,165.280,0.4011845235205592,Electronics,2,false,true,53,53,Desktop,Direct,AU,VIP
ORD-00004505,SES-000054078,USR-00010056,2025-09-21 07:06:29.017012,2025-09-21,completed,100.990,100.990,0.000,0.000,7.500,10.100,98.390,PayPal,control,1,1,1,39.040,39.040,61.950,61.950,0.6134270719873255,Apparel,3,false,true,93,134,Desktop,Direct,US,VIP
ORD-00004506,SES-000054085,USR-00007396,2025-09-21 07:16:18.742447,2025-09-21,completed,70.490,70.490,5.990,5.990,5.820,0.000,82.300,Credit Card,treatment,1,1,1,27.760,27.760,42.730,42.730,0.6061852745070223,Beauty & Personal Care,1,true,false,,170,Mobile,Direct,AU,Regular
ORD-00004507,SES-000054091,USR-00026195,2025-09-21 07:29:25.656038,2025-09-21,completed,162.990,162.990,0.000,0.000,13.450,0.000,176.440,Credit Card,control,1,1,1,86.220,86.220,76.770,76.770,0.47101049144119267,Home & Kitchen,1,true,false,,197,Desktop,Paid Search,US,Regular
ORD-00004508,SES-000054096,USR-00025596,2025-09-21 07:59:03.11302,2025-09-21,completed,67.990,67.990,5.990,5.990,5.050,6.800,72.230,PayPal,treatment,1,1,1,29.210,29.210,38.780,38.780,0.5703779967642301,Apparel,1,true,false,,27,Mobile,Social,US,VIP
ORD-00004509,SES-000054118,USR-00020224,2025-09-21 09:50:11.086094,2025-09-21,completed,392.970,392.970,0.000,0.000,32.420,0.000,425.390,PayPal,control,3,3,2,197.550,197.550,195.420,195.420,0.4972898694556836,Sports & Outdoors,1,true,false,,24,Desktop,Email,US,Regular
ORD-00004510,SES-000054123,USR-00025180,2025-09-21 10:03:29.758218,2025-09-21,completed,211.990,211.990,0.000,0.000,15.740,21.200,206.530,Klarna,control,1,1,1,101.840,101.840,110.150,110.150,0.5195999811311854,Sports & Outdoors,1,true,false,,0,Mobile,Organic Search,US,VIP
ORD-00004511,SES-000054125,USR-00023655,2025-09-21 10:18:20.07174,2025-09-21,completed,262.970,262.970,0.000,0.000,21.700,0.000,284.670,Credit Card,control,3,3,2,91.400,91.400,171.570,171.570,0.6524318363311403,Beauty & Personal Care,1,true,false,,173,Mobile,Email,US,Bargain
ORD-00004512,SES-000054130,USR-00004454,2025-09-21 10:46:35.783563,2025-09-21,completed,31.990,31.990,5.990,5.990,2.640,0.000,40.620,Credit Card,control,1,1,1,14.200,14.200,17.790,17.790,0.5561112847764926,Apparel,1,true,false,,32,Desktop,Direct,UK,Regular
ORD-00004513,SES-000054135,USR-00025658,2025-09-21 11:04:06.050203,2025-09-21,completed,490.970,490.970,0.000,0.000,36.450,49.100,478.320,PayPal,control,3,3,2,271.750,271.750,219.220,219.220,0.4465038597062957,Home & Kitchen,2,false,true,2,113,Desktop,Direct,US,VIP
ORD-00004514,SES-000054136,USR-00024911,2025-09-21 11:06:00.773654,2025-09-21,completed,67.990,67.990,5.990,5.990,5.050,6.800,72.230,Credit Card,control,1,1,1,29.210,29.210,38.780,38.780,0.5703779967642301,Apparel,1,true,false,,58,Desktop,Organic Search,US,VIP
ORD-00004515,SES-000054146,USR-00002711,2025-09-21 11:54:08.969911,2025-09-21,completed,56.990,56.990,5.990,5.990,4.230,5.700,61.510,Apple Pay,treatment,1,1,1,20.250,20.250,36.740,36.740,0.6446745042989999,Beauty & Personal Care,1,true,false,,11,Mobile,Organic Search,AU,VIP
ORD-00004516,SES-000054150,USR-00001052,2025-09-21 12:26:07.220301,2025-09-21,completed,320.990,320.990,0.000,0.000,23.830,32.100,312.720,Credit Card,treatment,1,1,1,176.630,176.630,144.360,144.360,0.4497336365618867,Electronics,1,true,false,,140,Tablet,Email,US,VIP
ORD-00004517,SES-000054173,USR-00007169,2025-09-21 14:33:25.338698,2025-09-21,completed,480.480,480.480,0.000,0.000,35.680,48.050,468.110,Credit Card,treatment,2,2,2,257.700,257.700,222.780,222.780,0.46366133866133863,Home & Kitchen,2,false,true,129,160,Desktop,Email,US,VIP
ORD-00004518,SES-000054181,USR-00020299,2025-09-21 14:46:48.578857,2025-09-21,completed,334.980,334.980,0.000,0.000,24.870,33.500,326.350,Credit Card,treatment,2,2,1,175.080,175.080,159.900,159.900,0.477341930861544,Sports & Outdoors,2,false,true,209,209,Desktop,Direct,US,VIP
ORD-00004519,SES-000054192,USR-00008946,2025-09-21 15:16:02.641301,2025-09-21,completed,22.990,22.990,5.990,5.990,1.900,0.000,30.880,Credit Card,treatment,1,1,1,8.270,8.270,14.720,14.720,0.6402783819051763,Beauty & Personal Care,1,true,false,,69,Mobile,Direct,US,Regular
ORD-00004520,SES-000054193,USR-00010544,2025-09-21 15:18:56.316332,2025-09-21,completed,75.990,75.990,0.000,0.000,6.270,0.000,82.260,Credit Card,treatment,1,1,1,20.120,20.120,55.870,55.870,0.7352283195157258,Beauty & Personal Care,1,true,false,,129,Desktop,Email,US,Bargain
ORD-00004521,SES-000054198,USR-00025751,2025-09-21 15:39:11.94809,2025-09-21,completed,284.970,284.970,0.000,0.000,21.160,28.500,277.630,Apple Pay,control,3,3,1,125.730,125.730,159.240,159.240,0.558795662701337,Apparel,1,true,false,,29,Mobile,Organic Search,US,VIP
ORD-00004522,SES-000054205,USR-00001662,2025-09-21 16:02:46.512371,2025-09-21,completed,457.980,457.980,0.000,0.000,34.000,45.800,446.180,Credit Card,control,2,2,2,245.740,245.740,212.240,212.240,0.46342635049565484,Sports & Outdoors,1,true,false,,0,Mobile,Organic Search,UK,VIP
