user_id,first_seen_at,signup_timestamp,signup_date,cohort_month,signup_cohort_month,country,device_preference,customer_segment,acquisition_channel,first_order_timestamp,first_order_date,most_recent_order_timestamp,last_order_date,most_recent_order_date,lifetime_sessions,lifetime_orders,lifetime_revenue,lifetime_gross_profit,avg_order_value,avg_days_between_orders,recency_days,frequency_band,monetary_tier,customer_lifecycle_status
USR-00028391,2025-01-10 14:09:41,2025-01-10 14:09:41,2025-01-10,2025-01-01 00:00:00,2025-01-01 00:00:00,FR,Desktop,VIP,Email,2025-01-19 10:42:54.872094,2025-01-19,2025-01-19 10:42:54.872094,2025-01-19,2025-01-19,6,1,470.520,266.150,470.52,0.0,596,1 Order,Tier 3: High Value,Single Purchaser
USR-00017325,2025-01-10 14:07:43,2025-01-10 14:07:43,2025-01-10,2025-01-01 00:00:00,2025-01-01 00:00:00,DE,Desktop,Regular,Email,2025-02-09 07:00:54.258268,2025-02-09,2025-12-10 02:48:09.069097,2025-12-10,2025-12-10,7,3,392.290,190.910,130.76333333333335,152.0,271,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00011895,2025-01-12 08:27:20,2025-01-12 08:27:20,2025-01-12,2025-01-01 00:00:00,2025-01-01 00:00:00,US,Mobile,Regular,Paid Search,2025-07-19 21:30:40.283955,2025-07-19,2025-07-19 21:30:40.283955,2025-07-19,2025-07-19,5,1,281.240,135.990,281.24,0.0,415,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00000737,2025-01-12 11:32:51,2025-01-12 11:32:51,2025-01-12,2025-01-01 00:00:00,2025-01-01 00:00:00,DE,Mobile,Regular,Paid Search,2025-08-10 06:23:05.98305,2025-08-10,2025-08-10 06:23:05.98305,2025-08-10,2025-08-10,5,1,107.160,53.750,107.16,0.0,393,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00017275,2025-01-12 23:03:43,2025-01-12 23:03:43,2025-01-12,2025-01-01 00:00:00,2025-01-01 00:00:00,US,Desktop,Regular,Organic Search,2025-03-07 02:34:23.336529,2025-03-07,2025-03-07 02:34:23.336529,2025-03-07,2025-03-07,3,1,294.430,124.770,294.43,0.0,549,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00009104,2025-01-13 15:51:03,2025-01-13 15:51:03,2025-01-13,2025-01-01 00:00:00,2025-01-01 00:00:00,UK,Desktop,VIP,Organic Search,2025-01-13 16:08:18.251788,2025-01-13,2025-01-13 16:08:18.251788,2025-01-13,2025-01-13,8,1,42.510,24.880,42.51,0.0,602,1 Order,Tier 1: Low Value,Single Purchaser
USR-00011137,2025-01-15 17:08:56,2025-01-15 17:08:56,2025-01-15,2025-01-01 00:00:00,2025-01-01 00:00:00,UK,Mobile,VIP,Email,2025-07-09 20:16:47.681254,2025-07-09,2025-12-22 22:13:24.216862,2025-12-22,2025-12-22,14,3,213.610,136.510,71.20333333333333,83.0,259,2-3 Orders,Tier 2: Mid Value,Churned Repeat
USR-00009172,2025-01-16 13:58:50,2025-01-16 13:58:50,2025-01-16,2025-01-01 00:00:00,2025-01-01 00:00:00,US,Mobile,VIP,Social,2025-08-08 07:50:45.179206,2025-08-08,2025-08-08 07:50:45.179206,2025-08-08,2025-08-08,5,1,351.670,198.170,351.67,0.0,395,1 Order,Tier 3: High Value,Single Purchaser
USR-00026464,2025-01-17 21:57:19,2025-01-17 21:57:19,2025-01-17,2025-01-01 00:00:00,2025-01-01 00:00:00,UK,Mobile,Regular,Organic Search,2025-04-22 20:01:10.40784,2025-04-22,2025-04-22 20:01:10.40784,2025-04-22,2025-04-22,2,1,183.460,93.760,183.46,0.0,503,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00022853,2025-01-19 01:28:45,2025-01-19 01:28:45,2025-01-19,2025-01-01 00:00:00,2025-01-01 00:00:00,US,Tablet,Regular,Social,2025-08-21 14:07:42.393148,2025-08-21,2025-08-21 14:07:42.393148,2025-08-21,2025-08-21,5,1,222.980,82.640,222.98,0.0,382,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00014490,2025-01-21 21:07:02,2025-01-21 21:07:02,2025-01-21,2025-01-01 00:00:00,2025-01-01 00:00:00,CA,Desktop,Regular,Paid Search,2025-12-23 08:57:33.908044,2025-12-23,2025-12-23 08:57:33.908044,2025-12-23,2025-12-23,3,1,405.390,166.740,405.39,0.0,258,1 Order,Tier 3: High Value,Single Purchaser
USR-00010491,2025-01-22 08:39:19,2025-01-22 08:39:19,2025-01-22,2025-01-01 00:00:00,2025-01-01 00:00:00,UK,Mobile,VIP,Email,2025-06-20 13:39:39.899212,2025-06-20,2025-06-20 13:39:39.899212,2025-06-20,2025-06-20,9,1,202.630,87.920,202.63,0.0,444,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00020219,2025-01-22 09:33:57,2025-01-22 09:33:57,2025-01-22,2025-01-01 00:00:00,2025-01-01 00:00:00,DE,Desktop,Regular,Paid Search,2025-10-19 15:55:44.235855,2025-10-19,2025-10-19 15:55:44.235855,2025-10-19,2025-10-19,3,1,169.920,100.090,169.92,0.0,323,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00011893,2025-01-22 20:27:21,2025-01-22 20:27:21,2025-01-22,2025-01-01 00:00:00,2025-01-01 00:00:00,UK,Desktop,Regular,Paid Search,2025-06-18 16:53:21.544831,2025-06-18,2025-06-18 16:53:21.544831,2025-06-18,2025-06-18,2,1,1029.430,432.570,1029.43,0.0,446,1 Order,Tier 4: VIP,Single Purchaser
USR-00008731,2025-01-23 11:22:06,2025-01-23 11:22:06,2025-01-23,2025-01-01 00:00:00,2025-01-01 00:00:00,UK,Desktop,Regular,Paid Search,2025-10-13 10:37:20.896233,2025-10-13,2025-10-13 10:37:20.896233,2025-10-13,2025-10-13,3,1,335.550,128.950,335.55,0.0,329,1 Order,Tier 3: High Value,Single Purchaser
USR-00014021,2025-01-23 17:22:45,2025-01-23 17:22:45,2025-01-23,2025-01-01 00:00:00,2025-01-01 00:00:00,AU,Desktop,Regular,Organic Search,2025-10-22 04:37:12.977549,2025-10-22,2025-10-22 04:37:12.977549,2025-10-22,2025-10-22,4,1,347.470,144.360,347.47,0.0,320,1 Order,Tier 3: High Value,Single Purchaser
USR-00007164,2025-01-24 09:31:04,2025-01-24 09:31:04,2025-01-24,2025-01-01 00:00:00,2025-01-01 00:00:00,US,Tablet,Regular,Paid Search,2025-03-12 01:07:57.154457,2025-03-12,2025-03-12 01:07:57.154457,2025-03-12,2025-03-12,3,1,211.070,104.830,211.07,0.0,544,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00001201,2025-01-24 19:18:48,2025-01-24 19:18:48,2025-01-24,2025-01-01 00:00:00,2025-01-01 00:00:00,CA,Tablet,Regular,Social,2025-02-13 10:37:38.033507,2025-02-13,2025-03-14 05:15:37.636867,2025-03-14,2025-03-14,6,2,132.120,65.940,66.06,29.0,542,2-3 Orders,Tier 2: Mid Value,Churned Repeat
USR-00028791,2025-01-25 09:46:35,2025-01-25 09:46:35,2025-01-25,2025-01-01 00:00:00,2025-01-01 00:00:00,US,Mobile,VIP,Organic Search,2025-05-09 15:00:59.425936,2025-05-09,2025-05-09 15:00:59.425936,2025-05-09,2025-05-09,8,1,72.230,38.780,72.23,0.0,486,1 Order,Tier 1: Low Value,Single Purchaser
USR-00027787,2025-01-25 16:26:54,2025-01-25 16:26:54,2025-01-25,2025-01-01 00:00:00,2025-01-01 00:00:00,US,Mobile,Regular,Direct,2025-02-26 13:59:07.251218,2025-02-26,2025-02-26 13:59:07.251218,2025-02-26,2025-02-26,3,1,806.400,361.500,806.4,0.0,558,1 Order,Tier 4: VIP,Single Purchaser
USR-00014835,2025-01-25 18:34:28,2025-01-25 18:34:28,2025-01-25,2025-01-01 00:00:00,2025-01-01 00:00:00,UK,Desktop,Regular,Paid Search,2025-05-11 23:44:16.214951,2025-05-11,2025-10-05 12:33:38.432197,2025-10-05,2025-10-05,4,2,1123.050,449.960,561.525,147.0,337,2-3 Orders,Tier 4: VIP,Churned Repeat
USR-00015548,2025-01-27 06:32:21,2025-01-27 06:32:21,2025-01-27,2025-01-01 00:00:00,2025-01-01 00:00:00,FR,Tablet,VIP,Direct,2025-07-22 05:37:20.681626,2025-07-22,2025-09-27 16:42:58.367679,2025-09-27,2025-09-27,7,2,187.180,91.490,93.59,67.0,345,2-3 Orders,Tier 2: Mid Value,Churned Repeat
USR-00022841,2025-01-27 08:40:43,2025-01-27 08:40:43,2025-01-27,2025-01-01 00:00:00,2025-01-01 00:00:00,US,Tablet,VIP,Direct,2025-02-25 06:19:06.112109,2025-02-25,2025-04-11 09:03:43.283609,2025-04-11,2025-04-11,5,2,325.380,172.320,162.69,45.0,514,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00021522,2025-01-28 02:54:59,2025-01-28 02:54:59,2025-01-28,2025-01-01 00:00:00,2025-01-01 00:00:00,US,Tablet,Regular,Direct,2025-11-01 16:33:33.231082,2025-11-01,2025-11-01 16:33:33.231082,2025-11-01,2025-11-01,4,1,85.000,35.020,85.0,0.0,310,1 Order,Tier 1: Low Value,Single Purchaser
USR-00023402,2025-01-28 13:44:06,2025-01-28 13:44:06,2025-01-28,2025-01-01 00:00:00,2025-01-01 00:00:00,UK,Mobile,Regular,Organic Search,2025-10-16 08:47:10.478769,2025-10-16,2025-10-16 08:47:10.478769,2025-10-16,2025-10-16,5,1,344.210,166.190,344.21,0.0,326,1 Order,Tier 3: High Value,Single Purchaser
USR-00019562,2025-01-28 19:38:42,2025-01-28 19:38:42,2025-01-28,2025-01-01 00:00:00,2025-01-01 00:00:00,UK,Tablet,VIP,Paid Search,2025-01-28 20:06:42.698665,2025-01-28,2025-12-19 05:00:24.854203,2025-12-19,2025-12-19,6,3,370.310,195.610,123.43666666666667,162.5,262,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00008353,2025-01-29 20:18:51,2025-01-29 20:18:51,2025-01-29,2025-01-01 00:00:00,2025-01-01 00:00:00,AU,Desktop,Regular,Paid Search,2025-02-10 08:55:56.259336,2025-02-10,2025-02-10 08:55:56.259336,2025-02-10,2025-02-10,2,1,370.190,161.420,370.19,0.0,574,1 Order,Tier 3: High Value,Single Purchaser
USR-00016709,2025-01-30 03:57:30,2025-01-30 03:57:30,2025-01-30,2025-01-01 00:00:00,2025-01-01 00:00:00,US,Mobile,Regular,Paid Search,2025-01-30 04:17:44.703212,2025-01-30,2025-01-30 04:17:44.703212,2025-01-30,2025-01-30,3,1,82.260,55.870,82.26,0.0,585,1 Order,Tier 1: Low Value,Single Purchaser
USR-00007178,2025-01-30 04:35:21,2025-01-30 04:35:21,2025-01-30,2025-01-01 00:00:00,2025-01-01 00:00:00,UK,Mobile,VIP,Paid Search,2025-02-28 04:38:34.484585,2025-02-28,2025-08-11 21:04:33.252573,2025-08-11,2025-08-11,10,4,677.670,332.160,169.4175,54.666666666666664,392,4+ Orders,Tier 3: High Value,Churned Repeat
USR-00007162,2025-01-30 20:37:54,2025-01-30 20:37:54,2025-01-30,2025-01-01 00:00:00,2025-01-01 00:00:00,US,Desktop,Regular,Organic Search,2025-11-08 00:41:14.489989,2025-11-08,2025-11-08 00:41:14.489989,2025-11-08,2025-11-08,2,1,136.750,83.820,136.75,0.0,303,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00025793,2025-02-01 11:09:05,2025-02-01 11:09:05,2025-02-01,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,Regular,Direct,2025-02-17 10:03:21.650863,2025-02-17,2025-06-14 05:10:58.954201,2025-06-14,2025-06-14,4,2,1538.180,583.440,769.09,117.0,450,2-3 Orders,Tier 4: VIP,Churned Repeat
USR-00021132,2025-02-02 13:46:26,2025-02-02 13:46:26,2025-02-02,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,Regular,Direct,2025-02-02 14:00:59.899983,2025-02-02,2025-02-02 14:00:59.899983,2025-02-02,2025-02-02,3,1,42.240,17.660,42.24,0.0,582,1 Order,Tier 1: Low Value,Single Purchaser
USR-00009118,2025-02-02 15:36:15,2025-02-02 15:36:15,2025-02-02,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,VIP,Social,2025-02-13 14:54:28.405179,2025-02-13,2025-02-13 14:54:28.405179,2025-02-13,2025-02-13,7,1,126.640,51.270,126.64,0.0,571,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00029875,2025-02-03 05:22:18,2025-02-03 05:22:18,2025-02-03,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,Bargain,Referral,2025-06-02 20:21:14.558422,2025-06-02,2025-06-02 20:21:14.558422,2025-06-02,2025-06-02,2,1,167.770,82.520,167.77,0.0,462,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00011667,2025-02-04 04:12:34,2025-02-04 04:12:34,2025-02-04,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Desktop,VIP,Social,2025-06-28 04:38:17.822752,2025-06-28,2025-08-14 16:46:44.677455,2025-08-14,2025-08-14,8,2,234.760,128.080,117.38,47.0,389,2-3 Orders,Tier 2: Mid Value,Churned Repeat
USR-00029850,2025-02-05 00:41:40,2025-02-05 00:41:40,2025-02-05,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,VIP,Email,2025-06-16 16:51:21.255073,2025-06-16,2025-11-03 23:40:35.855991,2025-11-03,2025-11-03,8,4,954.850,459.300,238.7125,46.666666666666664,308,4+ Orders,Tier 4: VIP,Churned Repeat
USR-00023742,2025-02-05 08:18:29,2025-02-05 08:18:29,2025-02-05,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,VIP,Paid Search,2025-03-03 06:32:09.326314,2025-03-03,2025-11-15 05:20:36.88267,2025-11-15,2025-11-15,11,4,720.890,369.630,180.2225,85.66666666666667,296,4+ Orders,Tier 3: High Value,Churned Repeat
USR-00023460,2025-02-07 01:43:00,2025-02-07 01:43:00,2025-02-07,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Desktop,Regular,Direct,2025-11-20 22:14:14.756743,2025-11-20,2025-11-20 22:14:14.756743,2025-11-20,2025-11-20,3,1,420.520,182.280,420.52,0.0,291,1 Order,Tier 3: High Value,Single Purchaser
USR-00009665,2025-02-09 05:02:24,2025-02-09 05:02:24,2025-02-09,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Desktop,Regular,Social,2025-06-27 16:01:56.826848,2025-06-27,2025-06-27 16:01:56.826848,2025-06-27,2025-06-27,4,1,90.920,49.500,90.92,0.0,437,1 Order,Tier 1: Low Value,Single Purchaser
USR-00012913,2025-02-09 13:28:35,2025-02-09 13:28:35,2025-02-09,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,Regular,Paid Search,2025-11-01 10:18:57.503574,2025-11-01,2025-11-01 10:18:57.503574,2025-11-01,2025-11-01,4,1,409.250,185.900,409.25,0.0,310,1 Order,Tier 3: High Value,Single Purchaser
USR-00009002,2025-02-09 15:29:43,2025-02-09 15:29:43,2025-02-09,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Tablet,Regular,Email,2025-08-06 20:36:48.018459,2025-08-06,2025-08-06 20:36:48.018459,2025-08-06,2025-08-06,2,1,516.320,261.050,516.32,0.0,397,1 Order,Tier 3: High Value,Single Purchaser
USR-00005593,2025-02-09 15:38:14,2025-02-09 15:38:14,2025-02-09,2025-02-01 00:00:00,2025-02-01 00:00:00,CA,Mobile,Regular,Organic Search,2025-07-08 15:40:13.879247,2025-07-08,2025-07-08 15:40:13.879247,2025-07-08,2025-07-08,7,1,148.280,81.980,148.28,0.0,426,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00010605,2025-02-10 06:31:27,2025-02-10 06:31:27,2025-02-10,2025-02-01 00:00:00,2025-02-01 00:00:00,FR,Desktop,Regular,Organic Search,2025-12-10 12:44:59.657981,2025-12-10,2025-12-10 12:44:59.657981,2025-12-10,2025-12-10,6,1,365.870,137.630,365.87,0.0,271,1 Order,Tier 3: High Value,Single Purchaser
USR-00021684,2025-02-11 04:20:42,2025-02-11 04:20:42,2025-02-11,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,Regular,Social,2025-02-11 04:26:47.022262,2025-02-11,2025-02-11 04:26:47.022262,2025-02-11,2025-02-11,3,1,195.920,96.180,195.92,0.0,573,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00001066,2025-02-11 23:55:18,2025-02-11 23:55:18,2025-02-11,2025-02-01 00:00:00,2025-02-01 00:00:00,FR,Desktop,Regular,Organic Search,2025-03-20 13:25:28.860608,2025-03-20,2025-03-20 13:25:28.860608,2025-03-20,2025-03-20,3,1,54.690,28.580,54.69,0.0,536,1 Order,Tier 1: Low Value,Single Purchaser
USR-00003945,2025-02-12 15:31:27,2025-02-12 15:31:27,2025-02-12,2025-02-01 00:00:00,2025-02-01 00:00:00,UK,Tablet,Regular,Email,2025-12-25 04:15:54.928198,2025-12-25,2025-12-25 04:15:54.928198,2025-12-25,2025-12-25,4,1,124.470,63.570,124.47,0.0,256,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00023331,2025-02-13 19:05:18,2025-02-13 19:05:18,2025-02-13,2025-02-01 00:00:00,2025-02-01 00:00:00,CA,Desktop,VIP,Paid Search,2025-04-20 10:01:42.77249,2025-04-20,2025-12-15 03:59:34.480003,2025-12-15,2025-12-15,13,6,1339.940,744.440,223.32333333333335,47.8,266,4+ Orders,Tier 4: VIP,Churned Repeat
USR-00008973,2025-02-14 04:07:40,2025-02-14 04:07:40,2025-02-14,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,Regular,Paid Search,2025-02-14 04:26:28.459018,2025-02-14,2025-11-30 08:25:18.464425,2025-11-30,2025-11-30,5,2,282.500,150.770,141.25,289.0,281,2-3 Orders,Tier 2: Mid Value,Churned Repeat
USR-00016096,2025-02-15 03:45:34,2025-02-15 03:45:34,2025-02-15,2025-02-01 00:00:00,2025-02-01 00:00:00,FR,Desktop,Regular,Paid Search,2025-02-15 04:05:27.821668,2025-02-15,2025-02-15 04:05:27.821668,2025-02-15,2025-02-15,4,1,150.640,79.790,150.64,0.0,569,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00021554,2025-02-15 11:58:30,2025-02-15 11:58:30,2025-02-15,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Desktop,VIP,Social,2025-06-07 13:06:21.079805,2025-06-07,2025-06-07 13:06:21.079805,2025-06-07,2025-06-07,6,1,150.990,82.520,150.99,0.0,457,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00003656,2025-02-15 12:26:58,2025-02-15 12:26:58,2025-02-15,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Desktop,Regular,Email,2025-09-28 04:05:04.657758,2025-09-28,2025-09-28 04:05:04.657758,2025-09-28,2025-09-28,4,1,401.580,162.370,401.58,0.0,344,1 Order,Tier 3: High Value,Single Purchaser
USR-00023936,2025-02-16 06:17:09,2025-02-16 06:17:09,2025-02-16,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,Regular,Email,2025-10-13 14:23:37.587571,2025-10-13,2025-10-13 14:23:37.587571,2025-10-13,2025-10-13,6,1,124.480,68.690,124.48,0.0,329,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00017549,2025-02-16 17:01:07,2025-02-16 17:01:07,2025-02-16,2025-02-01 00:00:00,2025-02-01 00:00:00,UK,Mobile,Bargain,Organic Search,2025-02-16 17:09:24.906043,2025-02-16,2025-02-16 17:09:24.906043,2025-02-16,2025-02-16,1,1,343.140,144.190,343.14,0.0,568,1 Order,Tier 3: High Value,Single Purchaser
USR-00028132,2025-02-17 03:10:53,2025-02-17 03:10:53,2025-02-17,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Tablet,Regular,Organic Search,2025-06-08 10:34:31.665258,2025-06-08,2025-06-08 10:34:31.665258,2025-06-08,2025-06-08,3,1,234.330,119.390,234.33,0.0,456,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00000044,2025-02-17 08:06:40,2025-02-17 08:06:40,2025-02-17,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,VIP,Direct,2025-08-04 06:00:25.344319,2025-08-04,2025-08-04 06:00:25.344319,2025-08-04,2025-08-04,6,1,329.290,137.630,329.29,0.0,399,1 Order,Tier 3: High Value,Single Purchaser
USR-00025185,2025-02-17 22:35:57,2025-02-17 22:35:57,2025-02-17,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,VIP,Organic Search,2025-03-30 12:58:53.603696,2025-03-30,2025-03-30 12:58:53.603696,2025-03-30,2025-03-30,6,1,321.480,151.460,321.48,0.0,526,1 Order,Tier 3: High Value,Single Purchaser
USR-00022131,2025-02-18 01:16:56,2025-02-18 01:16:56,2025-02-18,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Desktop,Regular,Referral,2025-12-26 13:29:57.235455,2025-12-26,2025-12-26 13:29:57.235455,2025-12-26,2025-12-26,3,1,343.140,144.190,343.14,0.0,255,1 Order,Tier 3: High Value,Single Purchaser
USR-00008213,2025-02-18 11:12:22,2025-02-18 11:12:22,2025-02-18,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Desktop,Regular,Direct,2025-02-18 11:25:30.650876,2025-02-18,2025-02-18 11:25:30.650876,2025-02-18,2025-02-18,2,1,424.330,168.060,424.33,0.0,566,1 Order,Tier 3: High Value,Single Purchaser
USR-00006695,2025-02-19 00:59:12,2025-02-19 00:59:12,2025-02-19,2025-02-01 00:00:00,2025-02-01 00:00:00,FR,Desktop,Regular,Organic Search,2025-03-17 23:29:04.509953,2025-03-17,2025-03-17 23:29:04.509953,2025-03-17,2025-03-17,5,1,772.330,308.280,772.33,0.0,539,1 Order,Tier 4: VIP,Single Purchaser
USR-00001949,2025-02-21 10:33:05,2025-02-21 10:33:05,2025-02-21,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Tablet,Regular,Paid Search,2025-06-18 22:18:50.28387,2025-06-18,2025-06-18 22:18:50.28387,2025-06-18,2025-06-18,2,1,94.170,55.690,94.17,0.0,446,1 Order,Tier 1: Low Value,Single Purchaser
USR-00018941,2025-02-24 13:56:47,2025-02-24 13:56:47,2025-02-24,2025-02-01 00:00:00,2025-02-01 00:00:00,UK,Tablet,VIP,Organic Search,2025-08-11 13:07:58.909643,2025-08-11,2025-11-20 17:04:27.866299,2025-11-20,2025-11-20,6,2,464.200,223.460,232.1,101.0,291,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00027049,2025-02-24 16:20:18,2025-02-24 16:20:18,2025-02-24,2025-02-01 00:00:00,2025-02-01 00:00:00,CA,Mobile,Regular,Referral,2025-04-07 13:10:00.685506,2025-04-07,2025-04-07 13:10:00.685506,2025-04-07,2025-04-07,5,1,86.080,43.970,86.08,0.0,518,1 Order,Tier 1: Low Value,Single Purchaser
USR-00020435,2025-02-25 13:17:23,2025-02-25 13:17:23,2025-02-25,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Desktop,Regular,Paid Search,2025-12-19 21:44:07.918037,2025-12-19,2025-12-19 21:44:07.918037,2025-12-19,2025-12-19,4,1,232.730,113.270,232.73,0.0,262,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00023234,2025-02-27 06:00:51,2025-02-27 06:00:51,2025-02-27,2025-02-01 00:00:00,2025-02-01 00:00:00,UK,Desktop,VIP,Direct,2025-03-06 13:27:44.88744,2025-03-06,2025-09-25 00:05:15.146009,2025-09-25,2025-09-25,7,2,636.130,334.920,318.065,203.0,347,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00001176,2025-02-27 11:52:39,2025-02-27 11:52:39,2025-02-27,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Desktop,Regular,Social,2025-09-09 17:24:03.738742,2025-09-09,2025-09-09 17:24:03.738742,2025-09-09,2025-09-09,5,1,80.130,40.990,80.13,0.0,363,1 Order,Tier 1: Low Value,Single Purchaser
USR-00001671,2025-02-27 12:27:45,2025-02-27 12:27:45,2025-02-27,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Desktop,VIP,Paid Search,2025-06-07 00:10:45.216005,2025-06-07,2025-12-15 20:34:26.626784,2025-12-15,2025-12-15,4,3,561.600,256.110,187.20000000000002,95.5,266,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00019886,2025-02-27 20:18:08,2025-02-27 20:18:08,2025-02-27,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Mobile,Regular,Organic Search,2025-03-12 02:47:23.364263,2025-03-12,2025-03-12 02:47:23.364263,2025-03-12,2025-03-12,6,1,416.740,182.070,416.74,0.0,544,1 Order,Tier 3: High Value,Single Purchaser
USR-00002957,2025-02-27 22:34:53,2025-02-27 22:34:53,2025-02-27,2025-02-01 00:00:00,2025-02-01 00:00:00,US,Desktop,VIP,Paid Search,2025-04-21 02:17:11.211732,2025-04-21,2025-10-08 08:37:39.629986,2025-10-08,2025-10-08,9,2,229.900,107.310,114.95,170.0,334,2-3 Orders,Tier 2: Mid Value,Churned Repeat
USR-00005225,2025-02-28 17:17:28,2025-02-28 17:17:28,2025-02-28,2025-02-01 00:00:00,2025-02-01 00:00:00,FR,Desktop,VIP,Organic Search,2025-06-22 00:41:29.051111,2025-06-22,2025-06-22 00:41:29.051111,2025-06-22,2025-06-22,5,1,92.060,60.860,92.06,0.0,442,1 Order,Tier 1: Low Value,Single Purchaser
USR-00023515,2025-03-01 05:23:35,2025-03-01 05:23:35,2025-03-01,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Direct,2025-10-19 03:24:22.587429,2025-10-19,2025-10-19 03:24:22.587429,2025-10-19,2025-10-19,2,1,229.470,99.240,229.47,0.0,323,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00010107,2025-03-02 10:54:55,2025-03-02 10:54:55,2025-03-02,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,VIP,Email,2025-04-23 14:06:48.344072,2025-04-23,2025-06-01 22:02:04.920821,2025-06-01,2025-06-01,9,2,1193.550,525.480,596.775,39.0,463,2-3 Orders,Tier 4: VIP,Churned Repeat
USR-00000404,2025-03-03 16:20:52,2025-03-03 16:20:52,2025-03-03,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Mobile,Regular,Social,2025-10-22 06:09:44.564297,2025-10-22,2025-10-22 06:09:44.564297,2025-10-22,2025-10-22,7,1,437.850,191.470,437.85,0.0,320,1 Order,Tier 3: High Value,Single Purchaser
USR-00002982,2025-03-04 12:50:57,2025-03-04 12:50:57,2025-03-04,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,VIP,Organic Search,2025-07-25 16:16:51.567754,2025-07-25,2025-07-25 16:16:51.567754,2025-07-25,2025-07-25,9,1,381.900,168.060,381.9,0.0,409,1 Order,Tier 3: High Value,Single Purchaser
USR-00029589,2025-03-04 14:33:40,2025-03-04 14:33:40,2025-03-04,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Organic Search,2025-11-27 09:49:59.300305,2025-11-27,2025-11-27 09:49:59.300305,2025-11-27,2025-11-27,4,1,24.380,10.790,24.38,0.0,284,1 Order,Tier 1: Low Value,Single Purchaser
USR-00000284,2025-03-05 02:15:57,2025-03-05 02:15:57,2025-03-05,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Desktop,VIP,Direct,2025-05-10 04:26:17.424502,2025-05-10,2025-09-26 06:15:24.496954,2025-09-26,2025-09-26,11,4,617.290,314.460,154.3225,46.333333333333336,346,4+ Orders,Tier 3: High Value,Churned Repeat
